source,doy1998,station_wq_chl,latitude,longitude,field_coords,date,depth,tide,chlorophyll
USBR,7498,USBR 34,38.1576,-121.6856,FALSE,2018-07-12,10.4,NA,0.4
USBR,7498,USBR 44,38.2097,-121.6618,FALSE,2018-07-12,12.8,NA,0.9
USBR,7498,USBR Pro,38.2808,-121.6651,FALSE,2018-07-12,6.1,NA,2
USBR,7498,USBR 56,38.2754,-121.6616,FALSE,2018-07-12,10.7,NA,1.3
USBR,7533,USBR 16,38.0889,-121.7425,FALSE,2018-08-16,9.1,NA,2.50244140625
USBR,7533,USBR 34,38.1576,-121.6856,FALSE,2018-08-16,10.4,NA,4.69999980926514
USBR,7533,USBR 44,38.2097,-121.6618,FALSE,2018-08-16,12.8,NA,1.19999992847443
USBR,7533,USBR Pro,38.2808,-121.6651,FALSE,2018-08-16,6.1,NA,1.39999997615814
USBR,7533,USBR 56,38.2754,-121.6616,FALSE,2018-08-16,10.7,NA,0.899999976158142
USBR,7567,USBR 16,38.0889,-121.7425,FALSE,2018-09-19,9.1,NA,1.4
USBR,7567,USBR 34,38.1576,-121.6856,FALSE,2018-09-19,10.4,NA,1.5
USBR,7567,USBR 44,38.2097,-121.6618,FALSE,2018-09-19,12.8,NA,1.4
USBR,7567,USBR Pro,38.2808,-121.6651,FALSE,2018-09-19,6.1,NA,3.7
USBR,7567,USBR 56,38.2754,-121.6616,FALSE,2018-09-19,10.7,NA,2.3
USBR,7596,USBR 16,38.0889,-121.7425,FALSE,2018-10-18,9.1,NA,1.1
USBR,7596,USBR 34,38.1576,-121.6856,FALSE,2018-10-18,10.4,NA,0.4
USBR,7596,USBR 44,38.2097,-121.6618,FALSE,2018-10-18,12.8,NA,0.4
USBR,7596,USBR Pro,38.2808,-121.6651,FALSE,2018-10-18,6.1,NA,2.1
USBR,7596,USBR 56,38.2754,-121.6616,FALSE,2018-10-18,10.7,NA,0.7
USBR,7659,USBR 16,38.0889,-121.7425,FALSE,2018-12-20,9.1,NA,0.3
USBR,7659,USBR 34,38.1576,-121.6856,FALSE,2018-12-20,10.4,NA,0.2
USBR,7659,USBR 44,38.2097,-121.6618,FALSE,2018-12-20,12.8,NA,0.3
USBR,7659,USBR Pro,38.2808,-121.6651,FALSE,2018-12-20,6.1,NA,1.2
USBR,7659,USBR 56,38.2754,-121.6616,FALSE,2018-12-20,10.7,NA,0.7
USBR,7700,USBR 16,38.0889,-121.7425,FALSE,2019-01-30,9.1,NA,2.8
USBR,7700,USBR 34,38.1576,-121.6856,FALSE,2019-01-30,10.4,NA,2.5
USBR,7700,USBR 44,38.2097,-121.6618,FALSE,2019-01-30,12.8,NA,2.1
USBR,7700,USBR Pro,38.2808,-121.6651,FALSE,2019-01-30,6.1,NA,4.4
USBR,7700,USBR 56,38.2754,-121.6616,FALSE,2019-01-30,10.7,NA,2.3
USBR,7729,USBR 16,38.0889,-121.7425,FALSE,2019-02-28,9.1,NA,3.3
USBR,7729,USBR 34,38.1576,-121.6856,FALSE,2019-02-28,10.4,NA,5.9
USBR,7729,USBR 44,38.2097,-121.6618,FALSE,2019-02-28,12.8,NA,10.2
USBR,7729,USBR Pro,38.2808,-121.6651,FALSE,2019-02-28,6.1,NA,18.8
USBR,7729,USBR 56,38.2754,-121.6616,FALSE,2019-02-28,10.7,NA,3.9
USBR,7757,USBR 16,38.0889,-121.7425,FALSE,2019-03-28,9.1,NA,9
USBR,7757,USBR 34,38.1576,-121.6856,FALSE,2019-03-28,10.4,NA,3.5
USBR,7757,USBR 44,38.2097,-121.6618,FALSE,2019-03-28,12.8,NA,5.9
USBR,7757,USBR Pro,38.2808,-121.6651,FALSE,2019-03-28,6.1,NA,10.5
USBR,7757,USBR 56,38.2754,-121.6616,FALSE,2019-03-28,10.7,NA,3.9
USBR,7784,USBR 16,38.0889,-121.7425,FALSE,2019-04-24,9.1,NA,1.7
USBR,7784,USBR 34,38.1576,-121.6856,FALSE,2019-04-24,10.4,NA,2
USBR,7784,USBR 44,38.2097,-121.6618,FALSE,2019-04-24,12.8,NA,2.9
USBR,7784,USBR Pro,38.2808,-121.6651,FALSE,2019-04-24,6.1,NA,5.8
USBR,7784,USBR 56,38.2754,-121.6616,FALSE,2019-04-24,10.7,NA,1.6
USBR,7819,USBR 16,38.0889,-121.7425,FALSE,2019-05-29,9.1,NA,1.2
USBR,7819,USBR 34,38.1576,-121.6856,FALSE,2019-05-29,10.4,NA,2.2
USBR,7819,USBR 44,38.2097,-121.6618,FALSE,2019-05-29,12.8,NA,1.4
USBR,7819,USBR Pro,38.2808,-121.6651,FALSE,2019-05-29,6.1,NA,3.8
USBR,7819,USBR 56,38.2754,-121.6616,FALSE,2019-05-29,10.7,NA,1.9
USBR,7848,USBR 16,38.0889,-121.7425,FALSE,2019-06-27,9.1,NA,1.4
USBR,7848,USBR 34,38.1576,-121.6856,FALSE,2019-06-27,10.4,NA,1.2
USBR,7848,USBR 44,38.2097,-121.6618,FALSE,2019-06-27,12.8,NA,1.5
USBR,7848,USBR Pro,38.2808,-121.6651,FALSE,2019-06-27,6.1,NA,2.4
USBR,7848,USBR 56,38.2754,-121.6616,FALSE,2019-06-27,10.7,NA,1.7
USBR,7881,USBR 16,38.0889,-121.7425,FALSE,2019-07-30,9.1,NA,4.8
USBR,7881,USBR 34,38.1576,-121.6856,FALSE,2019-07-30,10.4,NA,1.4
USBR,7881,USBR 44,38.2097,-121.6618,FALSE,2019-07-30,12.8,NA,1.4
USBR,7881,USBR Pro,38.2808,-121.6651,FALSE,2019-07-30,6.1,NA,3
USBR,7881,USBR 56,38.2754,-121.6616,FALSE,2019-07-30,10.7,NA,1.9
USBR,7909,USBR 16,38.0889,-121.7425,FALSE,2019-08-27,9.1,NA,1.7
USBR,7909,USBR 34,38.1576,-121.6856,FALSE,2019-08-27,10.4,NA,1.2
USBR,7909,USBR 44,38.2097,-121.6618,FALSE,2019-08-27,12.8,NA,1.8
USBR,7909,USBR Pro,38.2808,-121.6651,FALSE,2019-08-27,6.1,NA,2.4
USBR,7909,USBR 56,38.2754,-121.6616,FALSE,2019-08-27,10.7,NA,2.5
USBR,7965,USBR 16,38.0889,-121.7425,FALSE,2019-10-22,9.1,NA,0.4
USBR,7965,USBR 34,38.1576,-121.6856,FALSE,2019-10-22,10.4,NA,1.1
USBR,7965,USBR 44,38.2097,-121.6618,FALSE,2019-10-22,12.8,NA,0.7
USBR,7965,USBR Pro,38.2808,-121.6651,FALSE,2019-10-22,6.1,NA,1
USBR,7965,USBR 56,38.2754,-121.6616,FALSE,2019-10-22,10.7,NA,1.2
USGS,6595,USGS 649,38.06,-121.8,FALSE,2016-01-21,NA,NA,2.3
USGS,6615,USGS 649,38.06,-121.8,FALSE,2016-02-10,NA,NA,1.9
USGS,6615,USGS 657,38.151667,-121.688333,FALSE,2016-02-10,NA,NA,1.9
USGS,6643,USGS 649,38.06,-121.8,FALSE,2016-03-09,NA,NA,3.1
USGS,6643,USGS 657,38.151667,-121.688333,FALSE,2016-03-09,NA,NA,3.4
USGS,6692,USGS 649,38.06,-121.8,FALSE,2016-04-27,NA,NA,14.7
USGS,6713,USGS 649,38.06,-121.8,FALSE,2016-05-18,NA,NA,66.9
USGS,6754,USGS 649,38.06,-121.8,FALSE,2016-06-28,NA,NA,16.6
USGS,6811,USGS 649,38.06,-121.8,FALSE,2016-08-24,NA,NA,26
USGS,6811,USGS 657,38.151667,-121.688333,FALSE,2016-08-24,NA,NA,12.5
USGS,6838,USGS 649,38.06,-121.8,FALSE,2016-09-20,NA,NA,2.5
USGS,6838,USGS 657,38.151667,-121.688333,FALSE,2016-09-20,NA,NA,1.2
USGS,6866,USGS 649,38.06,-121.8,FALSE,2016-10-18,NA,NA,1.8
USGS,6866,USGS 657,38.151667,-121.688333,FALSE,2016-10-18,NA,NA,1.1
USGS,6922,USGS 649,38.06,-121.8,FALSE,2016-12-13,NA,NA,1.7
USGS,6922,USGS 657,38.151667,-121.688333,FALSE,2016-12-13,NA,NA,1.5
USGS,7020,USGS 649,38.06,-121.8,FALSE,2017-03-21,NA,NA,4.8
USGS,7020,USGS 657,38.151667,-121.688333,FALSE,2017-03-21,NA,NA,4.5
USGS,7048,USGS 649,38.06,-121.8,FALSE,2017-04-18,NA,NA,6.8
USGS,7048,USGS 657,38.151667,-121.688333,FALSE,2017-04-18,NA,NA,7.1
USGS,7113,USGS 657,38.151667,-121.688333,FALSE,2017-06-22,NA,NA,2.4
USGS,7113,USGS 649,38.06,-121.8,FALSE,2017-06-22,NA,NA,2.9
USGS,7146,USGS 649,38.06,-121.8,FALSE,2017-07-25,NA,NA,6.3
USGS,7146,USGS 657,38.151667,-121.688333,FALSE,2017-07-25,NA,NA,0.5
USGS,7174,USGS 649,38.06,-121.8,FALSE,2017-08-22,NA,NA,5.5
USGS,7174,USGS 657,38.151667,-121.688333,FALSE,2017-08-22,NA,NA,2.3
USGS,7202,USGS 649,38.06,-121.8,FALSE,2017-09-19,NA,NA,3.4
USGS,7202,USGS 657,38.151667,-121.688333,FALSE,2017-09-19,NA,NA,2.3
USGS,7231,USGS 649,38.06,-121.8,FALSE,2017-10-18,NA,NA,3.3
USGS,7231,USGS 657,38.151667,-121.688333,FALSE,2017-10-18,NA,NA,2.5
USGS,7258,USGS 649,38.06,-121.8,FALSE,2017-11-14,NA,NA,2
USGS,7258,USGS 657,38.151667,-121.688333,FALSE,2017-11-14,NA,NA,1.5
USGS,7280,USGS 649,38.06,-121.8,FALSE,2017-12-06,NA,NA,1.9
USGS,7280,USGS 657,38.151667,-121.688333,FALSE,2017-12-06,NA,NA,1.4
USGS,7315,USGS 649,38.06,-121.8,FALSE,2018-01-10,NA,NA,1.8
USGS,7315,USGS 657,38.151667,-121.688333,FALSE,2018-01-10,NA,NA,3.3
USGS,7343,USGS 649,38.06,-121.8,FALSE,2018-02-07,NA,NA,2.7
USGS,7343,USGS 657,38.151667,-121.688333,FALSE,2018-02-07,NA,NA,2.2
USGS,7379,USGS 649,38.06,-121.8,FALSE,2018-03-15,NA,NA,5.1
USGS,7379,USGS 657,38.151667,-121.688333,FALSE,2018-03-15,NA,NA,1.4
USGS,7413,USGS 649,38.06,-121.8,FALSE,2018-04-18,NA,NA,2
USGS,7413,USGS 657,38.151667,-121.688333,FALSE,2018-04-18,NA,NA,2.2
USGS,7432,USGS 649,38.06,-121.8,FALSE,2018-05-07,NA,NA,2.8
USGS,7432,USGS 657,38.151667,-121.688333,FALSE,2018-05-07,NA,NA,1.2
USGS,7467,USGS 649,38.06,-121.8,FALSE,2018-06-11,NA,NA,3.4
USGS,7467,USGS 657,38.151667,-121.688333,FALSE,2018-06-11,NA,NA,1.6
USGS,7498,USGS 649,38.06,-121.8,FALSE,2018-07-12,NA,NA,3.2
USGS,7498,USGS 657,38.151667,-121.688333,FALSE,2018-07-12,NA,NA,2.3
USGS,7531,USGS 649,38.06,-121.8,FALSE,2018-08-14,NA,NA,3.6
USGS,7531,USGS 657,38.151667,-121.688333,FALSE,2018-08-14,NA,NA,1.4
USGS,7566,USGS 649,38.06,-121.8,FALSE,2018-09-18,NA,NA,2
USGS,7566,USGS 657,38.151667,-121.688333,FALSE,2018-09-18,NA,NA,1.2
USGS,7595,USGS 649,38.06,-121.8,FALSE,2018-10-17,NA,NA,2.5
USGS,7595,USGS 657,38.151667,-121.688333,FALSE,2018-10-17,NA,NA,1.8
USGS,7644,USGS 649,38.06,-121.8,FALSE,2018-12-05,NA,NA,1.2
USGS,7644,USGS 657,38.151667,-121.688333,FALSE,2018-12-05,NA,NA,1.2
USGS,7721,USGS 649,38.06,-121.8,FALSE,2019-02-20,NA,NA,2.4
USGS,7721,USGS 657,38.151667,-121.688333,FALSE,2019-02-20,NA,NA,2.2
USGS,7749,USGS 649,38.06,-121.8,FALSE,2019-03-20,NA,NA,11.7
USGS,7749,USGS 657,38.151667,-121.688333,FALSE,2019-03-20,NA,NA,12.6
USGS,7785,USGS 649,38.06,-121.8,FALSE,2019-04-25,NA,NA,4.8
USGS,7785,USGS 657,38.151667,-121.688333,FALSE,2019-04-25,NA,NA,4.5
USGS,7804,USGS 649,38.06,-121.8,FALSE,2019-05-14,NA,NA,3.8
USGS,7804,USGS 657,38.151667,-121.688333,FALSE,2019-05-14,NA,NA,2.8
USGS,7825,USGS 649,38.06,-121.8,FALSE,2019-06-04,NA,NA,1.6
USGS,7825,USGS 657,38.151667,-121.688333,FALSE,2019-06-04,NA,NA,1.4
USGS,7852,USGS 649,38.06,-121.8,FALSE,2019-07-01,NA,NA,3.5
USGS,7852,USGS 657,38.151667,-121.688333,FALSE,2019-07-01,NA,NA,1.4
USGS,7883,USGS 649,38.06,-121.8,FALSE,2019-08-01,NA,NA,5.9
USGS,7883,USGS 657,38.151667,-121.688333,FALSE,2019-08-01,NA,NA,1.9
USGS,7931,USGS 649,38.06,-121.8,FALSE,2019-09-18,NA,NA,4.1
USGS,7931,USGS 657,38.151667,-121.688333,FALSE,2019-09-18,NA,NA,1.2
USGS,7966,USGS 649,38.06,-121.8,FALSE,2019-10-23,NA,NA,3.2
USGS,7966,USGS 657,38.151667,-121.688333,FALSE,2019-10-23,NA,NA,1.7
USGS,7987,USGS 649,38.06,-121.8,FALSE,2019-11-13,NA,NA,2.1
USGS,7987,USGS 657,38.151667,-121.688333,FALSE,2019-11-13,NA,NA,1.4
USGS,8023,USGS 649,38.06,-121.8,FALSE,2019-12-19,NA,NA,1.2
USGS,8023,USGS 657,38.151667,-121.688333,FALSE,2019-12-19,NA,NA,1.2
USGS,6,USGS 649,38.06,-121.8,FALSE,1998-01-06,NA,NA,1.5
USGS,6,USGS 657,38.151667,-121.688333,FALSE,1998-01-06,NA,NA,1.9
USGS,49,USGS 649,38.06,-121.8,FALSE,1998-02-18,NA,NA,1.2
USGS,49,USGS 657,38.151667,-121.688333,FALSE,1998-02-18,NA,NA,1.3
USGS,76,USGS 649,38.06,-121.8,FALSE,1998-03-17,NA,NA,7.1
USGS,76,USGS 657,38.151667,-121.688333,FALSE,1998-03-17,NA,NA,12.6
USGS,104,USGS 649,38.06,-121.8,FALSE,1998-04-14,NA,NA,6.2
USGS,104,USGS 657,38.151667,-121.688333,FALSE,1998-04-14,NA,NA,12.7
USGS,139,USGS 649,38.06,-121.8,FALSE,1998-05-19,NA,NA,2
USGS,139,USGS 657,38.151667,-121.688333,FALSE,1998-05-19,NA,NA,2.1
USGS,168,USGS 649,38.06,-121.8,FALSE,1998-06-17,NA,NA,2.1
USGS,168,USGS 657,38.151667,-121.688333,FALSE,1998-06-17,NA,NA,2.2
USGS,202,USGS 649,38.06,-121.8,FALSE,1998-07-21,NA,NA,3
USGS,202,USGS 657,38.151667,-121.688333,FALSE,1998-07-21,NA,NA,2.6
USGS,223,USGS 649,38.06,-121.8,FALSE,1998-08-11,NA,NA,3
USGS,223,USGS 657,38.151667,-121.688333,FALSE,1998-08-11,NA,NA,2.7
USGS,244,USGS 649,38.06,-121.8,FALSE,1998-09-01,NA,NA,2.8
USGS,314,USGS 649,38.06,-121.8,FALSE,1998-11-10,NA,NA,2
USGS,314,USGS 657,38.151667,-121.688333,FALSE,1998-11-10,NA,NA,1.5
USGS,386,USGS 657,38.151667,-121.688333,FALSE,1999-01-21,NA,NA,2.7
USGS,406,USGS 649,38.06,-121.8,FALSE,1999-02-10,NA,NA,2.2
USGS,406,USGS 657,38.151667,-121.688333,FALSE,1999-02-10,NA,NA,2.2
USGS,433,USGS 649,38.06,-121.8,FALSE,1999-03-09,NA,NA,2.3
USGS,433,USGS 657,38.151667,-121.688333,FALSE,1999-03-09,NA,NA,3.3
USGS,492,USGS 657,38.151667,-121.688333,FALSE,1999-05-07,NA,NA,4.8
USGS,523,USGS 649,38.06,-121.8,FALSE,1999-06-07,NA,NA,2.3
USGS,523,USGS 657,38.151667,-121.688333,FALSE,1999-06-07,NA,NA,2.5
USGS,594,USGS 649,38.06,-121.8,FALSE,1999-08-17,NA,NA,2.2
USGS,594,USGS 657,38.151667,-121.688333,FALSE,1999-08-17,NA,NA,3
USGS,622,USGS 649,38.06,-121.8,FALSE,1999-09-14,NA,NA,3.3
USGS,622,USGS 657,38.151667,-121.688333,FALSE,1999-09-14,NA,NA,3.2
USGS,657,USGS 649,38.06,-121.8,FALSE,1999-10-19,NA,NA,2.2
USGS,657,USGS 657,38.151667,-121.688333,FALSE,1999-10-19,NA,NA,1.9
USGS,679,USGS 649,38.06,-121.8,FALSE,1999-11-10,NA,NA,1.2
USGS,679,USGS 657,38.151667,-121.688333,FALSE,1999-11-10,NA,NA,1.3
USGS,713,USGS 649,38.06,-121.8,FALSE,1999-12-14,NA,NA,1.1
USGS,713,USGS 657,38.151667,-121.688333,FALSE,1999-12-14,NA,NA,1.2
USGS,741,USGS 649,38.06,-121.8,FALSE,2000-01-11,NA,NA,1.4
USGS,741,USGS 657,38.151667,-121.688333,FALSE,2000-01-11,NA,NA,2.1
USGS,769,USGS 649,38.06,-121.8,FALSE,2000-02-08,NA,NA,1.5
USGS,769,USGS 657,38.151667,-121.688333,FALSE,2000-02-08,NA,NA,1.5
USGS,797,USGS 649,38.06,-121.8,FALSE,2000-03-07,NA,NA,1.3
USGS,797,USGS 657,38.151667,-121.688333,FALSE,2000-03-07,NA,NA,1.7
USGS,825,USGS 649,38.06,-121.8,FALSE,2000-04-04,NA,NA,2.6
USGS,825,USGS 657,38.151667,-121.688333,FALSE,2000-04-04,NA,NA,3.3
USGS,867,USGS 649,38.06,-121.8,FALSE,2000-05-16,NA,NA,2.2
USGS,867,USGS 657,38.151667,-121.688333,FALSE,2000-05-16,NA,NA,1.9
USGS,895,USGS 657,38.151667,-121.688333,FALSE,2000-06-13,NA,NA,2.8
USGS,923,USGS 649,38.06,-121.8,FALSE,2000-07-11,NA,NA,1.8
USGS,923,USGS 657,38.151667,-121.688333,FALSE,2000-07-11,NA,NA,2
USGS,951,USGS 649,38.06,-121.8,FALSE,2000-08-08,NA,NA,1.9
USGS,951,USGS 657,38.151667,-121.688333,FALSE,2000-08-08,NA,NA,2.3
USGS,979,USGS 649,38.06,-121.8,FALSE,2000-09-05,NA,NA,1.9
USGS,979,USGS 657,38.151667,-121.688333,FALSE,2000-09-05,NA,NA,2.1
USGS,1014,USGS 649,38.06,-121.8,FALSE,2000-10-10,NA,NA,1.2
USGS,1014,USGS 657,38.151667,-121.688333,FALSE,2000-10-10,NA,NA,1.3
USGS,1042,USGS 649,38.06,-121.8,FALSE,2000-11-07,NA,NA,1.3
USGS,1042,USGS 657,38.151667,-121.688333,FALSE,2000-11-07,NA,NA,1.5
USGS,1077,USGS 649,38.06,-121.8,FALSE,2000-12-12,NA,NA,0.5
USGS,1077,USGS 657,38.151667,-121.688333,FALSE,2000-12-12,NA,NA,1.4
USGS,1133,USGS 649,38.06,-121.8,FALSE,2001-02-06,NA,NA,1.1
USGS,1133,USGS 657,38.151667,-121.688333,FALSE,2001-02-06,NA,NA,1.9
USGS,1153,USGS 649,38.06,-121.8,FALSE,2001-02-26,NA,NA,1.8
USGS,1153,USGS 657,38.151667,-121.688333,FALSE,2001-02-26,NA,NA,1.8
USGS,1182,USGS 649,38.06,-121.8,FALSE,2001-03-27,NA,NA,1.5
USGS,1182,USGS 657,38.151667,-121.688333,FALSE,2001-03-27,NA,NA,2.4
USGS,1210,USGS 649,38.06,-121.8,FALSE,2001-04-24,NA,NA,4.9
USGS,1210,USGS 657,38.151667,-121.688333,FALSE,2001-04-24,NA,NA,3.7
USGS,1240,USGS 649,38.06,-121.8,FALSE,2001-05-24,NA,NA,2.3
USGS,1240,USGS 657,38.151667,-121.688333,FALSE,2001-05-24,NA,NA,4.2
USGS,1266,USGS 649,38.06,-121.8,FALSE,2001-06-19,NA,NA,2.5
USGS,1266,USGS 657,38.151667,-121.688333,FALSE,2001-06-19,NA,NA,3.4
USGS,1294,USGS 649,38.06,-121.8,FALSE,2001-07-17,NA,NA,2.3
USGS,1294,USGS 657,38.151667,-121.688333,FALSE,2001-07-17,NA,NA,4.1
USGS,1350,USGS 649,38.06,-121.8,FALSE,2001-09-11,NA,NA,2.1
USGS,1350,USGS 657,38.151667,-121.688333,FALSE,2001-09-11,NA,NA,3.4
USGS,1385,USGS 649,38.06,-121.8,FALSE,2001-10-16,NA,NA,1.6
USGS,1427,USGS 649,38.06,-121.8,FALSE,2001-11-27,NA,NA,1.4
USGS,1427,USGS 657,38.151667,-121.688333,FALSE,2001-11-27,NA,NA,2.8
USGS,1483,USGS 649,38.06,-121.8,FALSE,2002-01-22,NA,NA,3.4
USGS,1483,USGS 657,38.151667,-121.688333,FALSE,2002-01-22,NA,NA,5.9
USGS,1539,USGS 649,38.06,-121.8,FALSE,2002-03-19,NA,NA,3.4
USGS,1539,USGS 657,38.151667,-121.688333,FALSE,2002-03-19,NA,NA,5.7
USGS,1567,USGS 649,38.06,-121.8,FALSE,2002-04-16,NA,NA,9.5
USGS,1567,USGS 657,38.151667,-121.688333,FALSE,2002-04-16,NA,NA,12
USGS,1588,USGS 649,38.06,-121.8,FALSE,2002-05-07,NA,NA,9.5
USGS,1588,USGS 657,38.151667,-121.688333,FALSE,2002-05-07,NA,NA,8.9
USGS,1658,USGS 649,38.06,-121.8,FALSE,2002-07-16,NA,NA,3.7
USGS,1658,USGS 657,38.151667,-121.688333,FALSE,2002-07-16,NA,NA,4.8
USGS,1693,USGS 649,38.06,-121.8,FALSE,2002-08-20,NA,NA,2
USGS,1693,USGS 657,38.151667,-121.688333,FALSE,2002-08-20,NA,NA,2.5
USGS,1714,USGS 649,38.06,-121.8,FALSE,2002-09-10,NA,NA,2.9
USGS,1714,USGS 657,38.151667,-121.688333,FALSE,2002-09-10,NA,NA,7.8
USGS,1742,USGS 649,38.06,-121.8,FALSE,2002-10-08,NA,NA,1.9
USGS,1742,USGS 657,38.151667,-121.688333,FALSE,2002-10-08,NA,NA,3.8
USGS,1778,USGS 649,38.06,-121.8,FALSE,2002-11-13,NA,NA,1.9
USGS,1778,USGS 657,38.151667,-121.688333,FALSE,2002-11-13,NA,NA,2.9
USGS,1805,USGS 649,38.06,-121.8,FALSE,2002-12-10,NA,NA,1.6
USGS,1805,USGS 657,38.151667,-121.688333,FALSE,2002-12-10,NA,NA,2.3
USGS,1833,USGS 649,38.06,-121.8,FALSE,2003-01-07,NA,NA,1
USGS,1833,USGS 657,38.151667,-121.688333,FALSE,2003-01-07,NA,NA,0.9
USGS,1876,USGS 649,38.06,-121.8,FALSE,2003-02-19,NA,NA,2.3
USGS,1876,USGS 657,38.151667,-121.688333,FALSE,2003-02-19,NA,NA,2.3
USGS,1903,USGS 649,38.06,-121.8,FALSE,2003-03-18,NA,NA,4.6
USGS,1966,USGS 649,38.06,-121.8,FALSE,2003-05-20,NA,NA,4.1
USGS,1966,USGS 657,38.151667,-121.688333,FALSE,2003-05-20,NA,NA,5.3
USGS,1994,USGS 657,38.151667,-121.688333,FALSE,2003-06-17,NA,NA,3.6
USGS,2022,USGS 649,38.06,-121.8,FALSE,2003-07-15,NA,NA,4.1
USGS,2022,USGS 657,38.151667,-121.688333,FALSE,2003-07-15,NA,NA,3.3
USGS,2050,USGS 649,38.06,-121.8,FALSE,2003-08-12,NA,NA,3.2
USGS,2050,USGS 657,38.151667,-121.688333,FALSE,2003-08-12,NA,NA,3
USGS,2078,USGS 649,38.06,-121.8,FALSE,2003-09-09,NA,NA,2.6
USGS,2078,USGS 657,38.151667,-121.688333,FALSE,2003-09-09,NA,NA,3.6
USGS,2114,USGS 649,38.06,-121.8,FALSE,2003-10-15,NA,NA,1.8
USGS,2114,USGS 657,38.151667,-121.688333,FALSE,2003-10-15,NA,NA,3.1
USGS,2148,USGS 649,38.06,-121.8,FALSE,2003-11-18,NA,NA,2.4
USGS,2148,USGS 657,38.151667,-121.688333,FALSE,2003-11-18,NA,NA,2.3
USGS,2176,USGS 649,38.06,-121.8,FALSE,2003-12-16,NA,NA,1.6
USGS,2176,USGS 657,38.151667,-121.688333,FALSE,2003-12-16,NA,NA,1.7
USGS,2204,USGS 649,38.06,-121.8,FALSE,2004-01-13,NA,NA,1.5
USGS,2204,USGS 657,38.151667,-121.688333,FALSE,2004-01-13,NA,NA,1.2
USGS,2232,USGS 649,38.06,-121.8,FALSE,2004-02-10,NA,NA,1.7
USGS,2232,USGS 657,38.151667,-121.688333,FALSE,2004-02-10,NA,NA,1.8
USGS,2260,USGS 649,38.06,-121.8,FALSE,2004-03-09,NA,NA,3.9
USGS,2260,USGS 657,38.151667,-121.688333,FALSE,2004-03-09,NA,NA,5.1
USGS,2302,USGS 649,38.06,-121.8,FALSE,2004-04-20,NA,NA,4.5
USGS,2302,USGS 657,38.151667,-121.688333,FALSE,2004-04-20,NA,NA,3
USGS,2330,USGS 649,38.06,-121.8,FALSE,2004-05-18,NA,NA,4.4
USGS,2330,USGS 657,38.151667,-121.688333,FALSE,2004-05-18,NA,NA,3.7
USGS,2365,USGS 649,38.06,-121.8,FALSE,2004-06-22,NA,NA,2.8
USGS,2365,USGS 657,38.151667,-121.688333,FALSE,2004-06-22,NA,NA,4.2
USGS,2400,USGS 649,38.06,-121.8,FALSE,2004-07-27,NA,NA,2.4
USGS,2400,USGS 657,38.151667,-121.688333,FALSE,2004-07-27,NA,NA,2.5
USGS,2428,USGS 649,38.06,-121.8,FALSE,2004-08-24,NA,NA,2.3
USGS,2428,USGS 657,38.151667,-121.688333,FALSE,2004-08-24,NA,NA,2.4
USGS,2449,USGS 649,38.06,-121.8,FALSE,2004-09-14,NA,NA,3.4
USGS,2449,USGS 657,38.151667,-121.688333,FALSE,2004-09-14,NA,NA,3.8
USGS,2540,USGS 649,38.06,-121.8,FALSE,2004-12-14,NA,NA,1.6
USGS,2540,USGS 657,38.151667,-121.688333,FALSE,2004-12-14,NA,NA,2.1
USGS,2568,USGS 649,38.06,-121.8,FALSE,2005-01-11,NA,NA,1.1
USGS,2568,USGS 657,38.151667,-121.688333,FALSE,2005-01-11,NA,NA,1.1
USGS,2611,USGS 657,38.151667,-121.688333,FALSE,2005-02-23,NA,NA,1.9
USGS,2638,USGS 649,38.06,-121.8,FALSE,2005-03-22,NA,NA,1.6
USGS,2638,USGS 657,38.151667,-121.688333,FALSE,2005-03-22,NA,NA,3.3
USGS,2659,USGS 649,38.06,-121.8,FALSE,2005-04-12,NA,NA,3.2
USGS,2659,USGS 657,38.151667,-121.688333,FALSE,2005-04-12,NA,NA,4
USGS,2687,USGS 649,38.06,-121.8,FALSE,2005-05-10,NA,NA,2.9
USGS,2687,USGS 657,38.151667,-121.688333,FALSE,2005-05-10,NA,NA,2.8
USGS,2807,USGS 649,38.06,-121.8,FALSE,2005-09-07,NA,NA,2.5
USGS,2807,USGS 657,38.151667,-121.688333,FALSE,2005-09-07,NA,NA,2.4
USGS,2842,USGS 649,38.06,-121.8,FALSE,2005-10-12,NA,NA,2
USGS,2842,USGS 657,38.151667,-121.688333,FALSE,2005-10-12,NA,NA,1.5
USGS,2869,USGS 649,38.06,-121.8,FALSE,2005-11-08,NA,NA,1.5
USGS,2869,USGS 657,38.151667,-121.688333,FALSE,2005-11-08,NA,NA,0.9
USGS,2898,USGS 649,38.06,-121.8,FALSE,2005-12-07,NA,NA,1.2
USGS,2932,USGS 649,38.06,-121.8,FALSE,2006-01-10,NA,NA,0.9
USGS,2932,USGS 657,38.151667,-121.688333,FALSE,2006-01-10,NA,NA,1
USGS,2967,USGS 649,38.06,-121.8,FALSE,2006-02-14,NA,NA,3.7
USGS,2967,USGS 657,38.151667,-121.688333,FALSE,2006-02-14,NA,NA,4.2
USGS,2996,USGS 649,38.06,-121.8,FALSE,2006-03-15,NA,NA,3.5
USGS,2996,USGS 657,38.151667,-121.688333,FALSE,2006-03-15,NA,NA,3.1
