"","station_wq_chl","date","latitude","longitude","chlorophyll","location"
"808","657",2019-09-18,38.151667,-121.688333,1.2,"main_below"
"809","657",2019-10-23,38.151667,-121.688333,1.7,"main_below"
"810","657",2019-11-13,38.151667,-121.688333,1.4,"main_below"
"811","657",2019-12-19,38.151667,-121.688333,1.2,"main_below"
"812","USGS-382006121401601",2018-04-20,38.33500556,-121.6711083,3.2,"off_channel_below"
"813","USGS-11447650",2017-06-22,38.45601954,-121.5013437,4.1,"main_above"
"814","USGS-11455167",2018-04-19,38.2903861,-121.662225,1.2,"off_channel_below"
"815","USGS-11455143",2018-04-20,38.3354111,-121.658186,2.6,"off_channel_below"
"816","USGS-11447650",2018-08-08,38.45601954,-121.5013437,2.7,"main_above"
"817","USGS-382006121401601",2018-04-19,38.33500556,-121.6711083,2.1,"off_channel_below"
"818","USGS-11455143",2018-04-26,38.3354111,-121.658186,1.6,"off_channel_below"
"819","USGS-11447650",2018-06-14,38.45601954,-121.5013437,3.2,"main_above"
"820","USGS-11447650",2017-09-05,38.45601954,-121.5013437,3.5,"main_above"
"821","USGS-11447650",2017-07-20,38.45601954,-121.5013437,4.8,"main_above"
"822","USGS-382006121401601",2019-04-17,38.33500556,-121.6711083,9,"off_channel_below"
"823","USGS-11455167",2018-04-20,38.2903861,-121.662225,1.2,"off_channel_below"
"824","USGS-11455143",2018-04-19,38.3354111,-121.658186,12.1,"off_channel_below"
"825","USGS-382006121401601",2018-04-25,38.33500556,-121.6711083,2.1,"off_channel_below"
"826","USGS-11455167",2018-04-26,38.2903861,-121.662225,2.7,"off_channel_below"
"827","USGS-11455143",2018-04-25,38.3354111,-121.658186,5.1,"off_channel_below"
"828","USGS-11455315",2019-09-05,38.2430111,-121.684286,1.05,"off_channel_below"
"829","USGS-11447650",2018-08-20,38.45601954,-121.5013437,1.7,"main_above"
"830","USGS-11447650",2019-06-24,38.45601954,-121.5013437,1.9,"main_above"
"831","USGS-382006121401601",2018-04-18,38.33500556,-121.6711083,3.4,"off_channel_below"
"832","USGS-11447650",2019-10-09,38.45601954,-121.5013437,1.3,"main_above"
"833","USGS-11455315",2019-07-30,38.2430111,-121.684286,3,"off_channel_below"
"834","USGS-11447650",2019-07-23,38.45601954,-121.5013437,2.3,"main_above"
"835","USGS-11447650",2019-08-19,38.45601954,-121.5013437,1.6,"main_above"
"836","USGS-11447650",2019-06-06,38.45601954,-121.5013437,2.6,"main_above"
"837","USGS-382006121401601",2019-05-01,38.33500556,-121.6711083,3.7,"off_channel_below"
"838","USGS-11455167",2018-04-25,38.2903861,-121.662225,5.7,"off_channel_below"
"839","USGS-11447650",2019-08-20,38.45601954,-121.5013437,2.7,"main_above"
"840","USGS-11447650",2019-07-25,38.45601954,-121.5013437,3.5,"main_above"
"841","USGS-11447650",2019-09-19,38.45601954,-121.5013437,1.9,"main_above"
"842","USGS-11447650",2018-10-17,38.45601954,-121.5013437,0.9,"main_above"
"843","USGS-11455478",2015-12-10,38.093252,-121.7371772,3.8,"main_below"
"844","USGS-11455315",2015-12-17,38.2430111,-121.684286,3,"off_channel_below"
"845","USGS-11455478",2016-07-12,38.093252,-121.7371772,5,"main_below"
"846","USGS-11455146",2016-09-29,38.32885,-121.6675306,4.6,"off_channel_below"
"847","USGS-11455315",2016-11-14,38.2430111,-121.684286,1.2,"off_channel_below"
"848","USGS-11455350",2016-11-09,38.21277778,-121.6691667,1,"off_channel_below"
"849","USGS-382006121401601",2016-03-31,38.33500556,-121.6711083,46.6,"off_channel_below"
"850","USGS-11455315",2016-09-29,38.2430111,-121.684286,1.3,"off_channel_below"
"851","USGS-11455350",2016-02-09,38.21277778,-121.6691667,1.4,"off_channel_below"
"852","USGS-11455350",2016-10-12,38.21277778,-121.6691667,1.1,"off_channel_below"
"853","USGS-11455139",2016-07-14,38.36513889,-121.6377417,14.2,"yolo"
"854","USGS-11455146",2016-08-30,38.32885,-121.6675306,6,"off_channel_below"
"855","USGS-11455139",2016-05-25,38.36513889,-121.6377417,4.6,"yolo"
"856","USGS-11455139",2016-08-30,38.36513889,-121.6377417,12.4,"yolo"
"857","USGS-11455167",2016-09-20,38.2903861,-121.662225,4.3,"off_channel_below"
"858","USGS-11455350",2016-05-25,38.21277778,-121.6691667,8.2,"off_channel_below"
"859","USGS-11455276",2017-10-11,38.3078583,-121.6924278,5.2,"off_channel_below"
"860","USGS-11455146",2017-03-08,38.32885,-121.6675306,17.7,"off_channel_below"
"861","USGS-11455315",2016-12-15,38.2430111,-121.684286,1.6,"off_channel_below"
"862","USGS-11455478",2016-12-08,38.093252,-121.7371772,1.5,"main_below"
"863","USGS-11455146",2017-05-02,38.32885,-121.6675306,9.5,"off_channel_below"
"864","USGS-11455315",2016-07-26,38.2430111,-121.684286,5.5,"off_channel_below"
"865","USGS-11455140",2017-10-10,38.34916667,-121.6447222,2.1,"off_channel_below"
"866","USGS-11455139",2016-03-31,38.36513889,-121.6377417,31.5,"yolo"
"867","USGS-11455478",2016-01-05,38.093252,-121.7371772,2.7,"main_below"
"868","USGS-11455143",2016-10-20,38.3354111,-121.658186,1.9,"off_channel_below"
"869","USGS-11455146",2016-06-16,38.32885,-121.6675306,12.9,"off_channel_below"
"870","USGS-11455167",2016-08-03,38.2903861,-121.662225,9.9,"off_channel_below"
"871","USGS-11447650",2016-08-25,38.45601954,-121.5013437,1.9,"main_above"
"872","USGS-11455315",2016-05-06,38.2430111,-121.684286,38.3,"off_channel_below"
"873","USGS-11455139",2016-10-13,38.36513889,-121.6377417,3.6,"yolo"
"874","USGS-11455350",2017-02-07,38.21277778,-121.6691667,9.2,"off_channel_below"
"875","USGS-11455139",2016-11-15,38.36513889,-121.6377417,5.6,"yolo"
"876","USGS-11455478",2016-05-10,38.093252,-121.7371772,38.2,"main_below"
"877","USGS-11455146",2016-11-17,38.32885,-121.6675306,1.5,"off_channel_below"
"878","USGS-11455146",2016-07-26,38.32885,-121.6675306,12.7,"off_channel_below"
"879","USGS-11455315",2016-05-24,38.2430111,-121.684286,3.7,"off_channel_below"
"880","USGS-11455146",2016-11-14,38.32885,-121.6675306,4.5,"off_channel_below"
"881","USGS-11455350",2015-12-08,38.21277778,-121.6691667,1.9,"off_channel_below"
"882","USGS-11447650",2015-12-15,38.45601954,-121.5013437,2.6,"main_above"
"883","USGS-11455139",2016-09-21,38.36513889,-121.6377417,5.2,"yolo"
"884","USGS-11455350",2016-08-30,38.21277778,-121.6691667,2.8,"off_channel_below"
"885","USGS-11455478",2016-05-06,38.093252,-121.7371772,35.9,"main_below"
"886","USGS-11455139",2016-08-11,38.36513889,-121.6377417,11,"yolo"
"887","USGS-11455315",2016-04-26,38.2430111,-121.684286,8.9,"off_channel_below"
"888","USGS-11455315",2016-08-30,38.2430111,-121.684286,2.5,"off_channel_below"
"889","USGS-11455350",2016-08-09,38.21277778,-121.6691667,3,"off_channel_below"
"890","USGS-11447650",2016-02-23,38.45601954,-121.5013437,2.6,"main_above"
"891","USGS-11447650",2016-04-19,38.45601954,-121.5013437,3.2,"main_above"
"892","USGS-11455350",2016-12-08,38.21277778,-121.6691667,1,"off_channel_below"
"893","USGS-11455315",2016-08-23,38.2430111,-121.684286,8.4,"off_channel_below"
"894","USGS-11455146",2016-10-20,38.32885,-121.6675306,1.4,"off_channel_below"
"895","USGS-11455139",2016-02-11,38.36513889,-121.6377417,7,"yolo"
"896","USGS-11455385",2018-10-02,38.19395556,-121.6580028,0.7,"off_channel_below"
"897","USGS-11455315",2017-06-07,38.2430111,-121.684286,2.6,"off_channel_below"
"898","USGS-11455139",2017-05-02,38.36513889,-121.6377417,8.1,"yolo"
"899","USGS-11455350",2017-03-08,38.21277778,-121.6691667,14.1,"off_channel_below"
"900","USGS-11455478",2017-07-18,38.093252,-121.7371772,5.8,"main_below"
"901","USGS-11455276",2017-03-08,38.3078583,-121.6924278,38.7,"off_channel_below"
"902","USGS-11455276",2017-03-15,38.3078583,-121.6924278,18.8,"off_channel_below"
"903","USGS-11455143",2017-03-01,38.3354111,-121.658186,1,"off_channel_below"
"904","USGS-11455315",2017-04-11,38.2430111,-121.684286,5.6,"off_channel_below"
"905","USGS-11455478",2019-04-16,38.093252,-121.7371772,2.5,"main_below"
"906","USGS-11455478",2017-05-02,38.093252,-121.7371772,3.9,"main_below"
"907","USGS-11455139",2015-08-28,38.36513889,-121.6377417,14.2,"yolo"
"908","USGS-11447650",2017-09-28,38.45601954,-121.5013437,2.1,"main_above"
"909","USGS-382006121401601",2016-05-06,38.33500556,-121.6711083,10.4,"off_channel_below"
"910","USGS-11455478",2017-12-14,38.093252,-121.7371772,1.1,"main_below"
"911","USGS-11447650",2017-03-10,38.45601954,-121.5013437,2.6,"main_above"
"912","USGS-11455167",2016-10-20,38.2903861,-121.662225,1.1,"off_channel_below"
"913","USGS-11455350",2016-09-20,38.21277778,-121.6691667,1.3,"off_channel_below"
"914","USGS-11455139",2017-03-01,38.36513889,-121.6377417,0.9,"yolo"
"915","USGS-11455350",2017-10-24,38.21277778,-121.6691667,1.6,"off_channel_below"
"916","USGS-11455315",2016-03-22,38.2430111,-121.684286,4.4,"off_channel_below"
"917","USGS-11455350",2016-03-08,38.21277778,-121.6691667,5,"off_channel_below"
"918","USGS-11455350",2016-07-12,38.21277778,-121.6691667,3.3,"off_channel_below"
"919","USGS-11447650",2016-11-22,38.45601954,-121.5013437,1.6,"main_above"
"920","USGS-11455146",2017-09-07,38.32885,-121.6675306,3.8,"off_channel_below"
"921","USGS-11447650",2016-07-28,38.45601954,-121.5013437,2.1,"main_above"
"922","USGS-11455350",2017-06-27,38.21277778,-121.6691667,1.6,"off_channel_below"
"923","USGS-11455478",2016-05-25,38.093252,-121.7371772,2.6,"main_below"
"924","USGS-11455146",2017-10-10,38.32885,-121.6675306,1.6,"off_channel_below"
"925","USGS-11455146",2016-05-24,38.32885,-121.6675306,5,"off_channel_below"
"926","USGS-11455139",2016-04-07,38.36513889,-121.6377417,27.8,"yolo"
"927","USGS-11455350",2018-05-17,38.21277778,-121.6691667,1.4,"off_channel_below"
"928","USGS-382006121401601",2018-04-24,38.33500556,-121.6711083,2.7,"off_channel_below"
"929","USGS-11447650",2016-03-24,38.45601954,-121.5013437,3.9,"main_above"
"930","USGS-11455140",2018-07-10,38.34916667,-121.6447222,1.4,"off_channel_below"
"931","USGS-11455350",2016-04-05,38.21277778,-121.6691667,8.5,"off_channel_below"
"932","USGS-382006121401601",2018-08-14,38.33500556,-121.6711083,2.1,"off_channel_below"
"933","USGS-382006121401601",2018-08-01,38.33500556,-121.6711083,1.9,"off_channel_below"
"934","USGS-11455146",2016-12-15,38.32885,-121.6675306,3.6,"off_channel_below"
"935","USGS-11447650",2017-03-16,38.45601954,-121.5013437,3.4,"main_above"
"936","USGS-11455146",2016-02-11,38.32885,-121.6675306,3,"off_channel_below"
"937","USGS-11455478",2017-07-17,38.093252,-121.7371772,5.8,"main_below"
"938","USGS-11455350",2017-10-11,38.21277778,-121.6691667,1.9,"off_channel_below"
"939","USGS-11455139",2016-03-10,38.36513889,-121.6377417,5.5,"yolo"
"940","USGS-11455315",2016-06-16,38.2430111,-121.684286,27.4,"off_channel_below"
"941","USGS-11455166",2016-08-03,38.29041667,-121.6659722,9.4,"off_channel_below"
"942","USGS-11455478",2016-06-08,38.093252,-121.7371772,7.3,"main_below"
"943","USGS-11455478",2016-11-09,38.093252,-121.7371772,2.4,"main_below"
"944","USGS-11455146",2016-04-26,38.32885,-121.6675306,4.5,"off_channel_below"
"945","USGS-11455315",2017-09-12,38.2430111,-121.684286,1.1,"off_channel_below"
"946","USGS-11455167",2016-05-24,38.2903861,-121.662225,8.7,"off_channel_below"
"947","USGS-11455315",2017-02-07,38.2430111,-121.684286,18.2,"off_channel_below"
"948","USGS-11455146",2016-08-23,38.32885,-121.6675306,7.2,"off_channel_below"
"949","USGS-11455478",2017-02-07,38.093252,-121.7371772,9.1,"main_below"
"950","USGS-11455139",2016-10-20,38.36513889,-121.6377417,2.2,"yolo"
"951","USGS-11455478",2017-06-20,38.093252,-121.7371772,2,"main_below"
"952","USGS-11455315",2016-02-18,38.2430111,-121.684286,1.7,"off_channel_below"
"953","USGS-11455315",2016-06-28,38.2430111,-121.684286,9.4,"off_channel_below"
"954","USGS-11455315",2018-10-17,38.2430111,-121.684286,0.7,"off_channel_below"
"955","USGS-11455350",2017-09-19,38.21277778,-121.6691667,1.4,"off_channel_below"
"956","USGS-11447650",2016-05-12,38.45601954,-121.5013437,1.5,"main_above"
"957","USGS-11455478",2016-09-20,38.093252,-121.7371772,1.9,"main_below"
"958","USGS-11455146",2017-10-11,38.32885,-121.6675306,2.3,"off_channel_below"
"959","USGS-11455315",2016-01-21,38.2430111,-121.684286,2.5,"off_channel_below"
"960","USGS-11455478",2016-08-09,38.093252,-121.7371772,10.9,"main_below"
"961","USGS-11455139",2016-11-17,38.36513889,-121.6377417,2.2,"yolo"
"962","USGS-11455140",2016-05-24,38.34916667,-121.6447222,4.4,"off_channel_below"
"963","USGS-11447650",2018-05-17,38.45601954,-121.5013437,5.3,"main_above"
"964","USGS-11447650",2017-12-21,38.45601954,-121.5013437,3.2,"main_above"
"965","USGS-11447650",2016-01-19,38.45601954,-121.5013437,2.3,"main_above"
"966","USGS-11455350",2016-11-14,38.21277778,-121.6691667,1.8,"off_channel_below"
"967","USGS-11447650",2017-07-25,38.45601954,-121.5013437,3.3,"main_above"
"968","USGS-11455315",2017-03-15,38.2430111,-121.684286,21,"off_channel_below"
"969","USGS-11455350",2016-06-08,38.21277778,-121.6691667,2.3,"off_channel_below"
"970","USGS-11455315",2016-05-25,38.2430111,-121.684286,8.8,"off_channel_below"
"971","USGS-11455350",2016-06-09,38.21277778,-121.6691667,7.4,"off_channel_below"
"972","USGS-11455315",2016-06-09,38.2430111,-121.684286,8.6,"off_channel_below"
"973","USGS-11455350",2016-06-28,38.21277778,-121.6691667,6.8,"off_channel_below"
"974","USGS-11455315",2016-11-17,38.2430111,-121.684286,1,"off_channel_below"
"975","USGS-11455146",2015-12-17,38.32885,-121.6675306,4,"off_channel_below"
"976","USGS-11455139",2016-12-06,38.36513889,-121.6377417,7,"yolo"
"977","USGS-11455350",2016-05-10,38.21277778,-121.6691667,20.3,"off_channel_below"
"978","USGS-11455478",2016-10-12,38.093252,-121.7371772,1.5,"main_below"
"979","USGS-11455143",2016-05-24,38.3354111,-121.658186,8.1,"off_channel_below"
"980","USGS-11455478",2017-01-11,38.093252,-121.7371772,2.6,"main_below"
"981","USGS-11455139",2015-12-08,38.36513889,-121.6377417,3,"yolo"
"982","USGS-11455315",2016-03-31,38.2430111,-121.684286,6.8,"off_channel_below"
"983","USGS-11455478",2016-02-09,38.093252,-121.7371772,1.4,"main_below"
"984","USGS-11447650",2016-09-28,38.45601954,-121.5013437,0.8,"main_above"
"985","USGS-11455478",2016-06-09,38.093252,-121.7371772,4.7,"main_below"
"986","USGS-11455315",2017-10-11,38.2430111,-121.684286,3,"off_channel_below"
"987","USGS-11455146",2017-06-27,38.32885,-121.6675306,4.2,"off_channel_below"
"988","USGS-11455143",2016-09-20,38.3354111,-121.658186,6.3,"off_channel_below"
"989","USGS-11455140",2017-06-27,38.34916667,-121.6447222,2.8,"off_channel_below"
"990","USGS-11455146",2016-01-07,38.32885,-121.6675306,3.7,"off_channel_below"
"991","USGS-11455478",2016-03-08,38.093252,-121.7371772,5.4,"main_below"
"992","USGS-11455167",2016-11-17,38.2903861,-121.662225,1.6,"off_channel_below"
"993","USGS-11455146",2016-09-20,38.32885,-121.6675306,6.7,"off_channel_below"
"994","USGS-11455315",2018-09-05,38.2430111,-121.684286,1.7,"off_channel_below"
"995","USGS-11455140",2018-03-08,38.34916667,-121.6447222,13.3,"off_channel_below"
"996","USGS-11455276",2018-04-18,38.3078583,-121.6924278,1.6,"off_channel_below"
"997","USGS-11455350",2018-10-17,38.21277778,-121.6691667,0.9,"off_channel_below"
"998","USGS-11455350",2016-05-06,38.21277778,-121.6691667,24.1,"off_channel_below"
"999","USGS-11447650",2016-06-21,38.45601954,-121.5013437,1.7,"main_above"
"1000","USGS-11455385",2019-03-28,38.19395556,-121.6580028,3.4,"off_channel_below"
"1001","USGS-11455146",2016-03-22,38.32885,-121.6675306,22.9,"off_channel_below"
"1002","USGS-11455276",2018-05-17,38.3078583,-121.6924278,2.6,"off_channel_below"
"1003","USGS-11447650",2019-09-10,38.45601954,-121.5013437,1.7,"main_above"
"1004","USGS-11455140",2017-09-13,38.34916667,-121.6447222,4.4,"off_channel_below"
"1005","USGS-11455276",2018-09-05,38.3078583,-121.6924278,1.9,"off_channel_below"
"1006","USGS-11455478",2017-04-27,38.093252,-121.7371772,3.2,"main_below"
"1007","USGS-11455315",2017-07-11,38.2430111,-121.684286,2.4,"off_channel_below"
"1008","USGS-11455478",2018-10-02,38.093252,-121.7371772,1.2,"main_below"
"1009","USGS-11455140",2017-09-07,38.34916667,-121.6447222,3.2,"off_channel_below"
"1010","USGS-11455315",2018-06-07,38.2430111,-121.684286,1.1,"off_channel_below"
"1011","USGS-11455143",2018-04-18,38.3354111,-121.658186,4.4,"off_channel_below"
"1012","USGS-11455385",2019-03-19,38.19395556,-121.6580028,8.8,"off_channel_below"
"1013","USGS-11455315",2017-12-05,38.2430111,-121.684286,4.7,"off_channel_below"
"1014","USGS-11455146",2017-05-09,38.32885,-121.6675306,16.1,"off_channel_below"
"1015","USGS-11455315",2018-05-08,38.2430111,-121.684286,1.1,"off_channel_below"
"1016","USGS-11455478",2019-03-28,38.093252,-121.7371772,6.2,"main_below"
"1017","USGS-11455146",2017-07-13,38.32885,-121.6675306,1.1,"off_channel_below"
"1018","USGS-11447650",2018-09-12,38.45601954,-121.5013437,1.6,"main_above"
"1019","USGS-11455315",2019-05-29,38.2430111,-121.684286,1.2,"off_channel_below"
"1020","USGS-11455140",2018-02-06,38.34916667,-121.6447222,8.3,"off_channel_below"
"1021","USGS-11455315",2017-03-01,38.2430111,-121.684286,0.7,"off_channel_below"
"1022","USGS-11455140",2018-04-05,38.34916667,-121.6447222,7,"off_channel_below"
"1023","USGS-11455478",2017-09-19,38.093252,-121.7371772,3.1,"main_below"
"1024","USGS-11455167",2018-04-24,38.2903861,-121.662225,1.7,"off_channel_below"
"1025","USGS-11455315",2017-05-02,38.2430111,-121.684286,4.9,"off_channel_below"
"1026","USGS-11455385",2018-09-05,38.19395556,-121.6580028,1.7,"off_channel_below"
"1027","USGS-11455315",2017-08-10,38.2430111,-121.684286,11.1,"off_channel_below"
"1028","USGS-11455315",2017-06-27,38.2430111,-121.684286,2.3,"off_channel_below"
"1029","USGS-11455478",2017-08-22,38.093252,-121.7371772,3.3,"main_below"
"1030","USGS-11455140",2017-12-07,38.34916667,-121.6447222,1.5,"off_channel_below"
"1031","USGS-382010121402301",2018-04-18,38.33616667,-121.672925,5.9,"off_channel_below"
"1032","USGS-11455166",2016-05-24,38.29041667,-121.6659722,13,"off_channel_below"
"1033","USGS-11455146",2018-07-10,38.32885,-121.6675306,2.8,"off_channel_below"
"1034","USGS-11447650",2017-08-24,38.45601954,-121.5013437,3.3,"main_above"
"1035","USGS-11455143",2018-04-24,38.3354111,-121.658186,2.6,"off_channel_below"
"1036","USGS-11455350",2018-07-26,38.21277778,-121.6691667,2.1,"off_channel_below"
"1037","USGS-11455139",2017-06-07,38.36513889,-121.6377417,75.8,"yolo"
"1038","USGS-11455478",2017-09-14,38.093252,-121.7371772,1.9,"main_below"
"1039","USGS-11455350",2017-12-14,38.21277778,-121.6691667,1.3,"off_channel_below"
"1040","USGS-11455350",2017-08-22,38.21277778,-121.6691667,2.2,"off_channel_below"
"1041","USGS-11455315",2018-05-30,38.2430111,-121.684286,1.4,"off_channel_below"
"1042","USGS-382006121401601",2017-11-15,38.33500556,-121.6711083,2.3,"off_channel_below"
"1043","USGS-11455315",2018-05-17,38.2430111,-121.684286,1.5,"off_channel_below"
"1044","USGS-11455478",2018-03-15,38.093252,-121.7371772,1.4,"main_below"
"1045","USGS-11455350",2018-02-13,38.21277778,-121.6691667,2.6,"off_channel_below"
"1046","USGS-11455350",2017-03-15,38.21277778,-121.6691667,22.5,"off_channel_below"
"1047","USGS-11455315",2017-11-16,38.2430111,-121.684286,0.7,"off_channel_below"
"1048","USGS-11455143",2016-08-03,38.3354111,-121.658186,7.6,"off_channel_below"
"1049","USGS-382006121401601",2017-06-27,38.33500556,-121.6711083,2.8,"off_channel_below"
"1050","USGS-11455146",2017-03-01,38.32885,-121.6675306,0.7,"off_channel_below"
"1051","USGS-11455146",2018-09-26,38.32885,-121.6675306,1.5,"off_channel_below"
"1052","USGS-11455350",2017-03-01,38.21277778,-121.6691667,4.1,"off_channel_below"
"1053","USGS-11455140",2018-05-10,38.34916667,-121.6447222,4,"off_channel_below"
"1054","USGS-11455140",2018-01-09,38.34916667,-121.6447222,12.7,"off_channel_below"
"1055","USGS-381424121405601",2018-10-16,38.23989167,-121.6821556,0.8,"off_channel_below"
"1056","USGS-11455140",2017-07-13,38.34916667,-121.6447222,2,"off_channel_below"
"1057","USGS-382006121401601",2017-12-05,38.33500556,-121.6711083,2.1,"off_channel_below"
"1058","USGS-11447650",2017-07-14,38.45601954,-121.5013437,4,"main_above"
"1059","USGS-11455315",2017-09-19,38.2430111,-121.684286,1.4,"off_channel_below"
"1060","USGS-11455276",2018-10-16,38.3078583,-121.6924278,2.6,"off_channel_below"
"1061","USGS-11455315",2017-10-12,38.2430111,-121.684286,1.1,"off_channel_below"
"1062","USGS-11455315",2018-01-11,38.2430111,-121.684286,2.1,"off_channel_below"
"1063","USGS-11455315",2017-06-06,38.2430111,-121.684286,1.8,"off_channel_below"
"1064","USGS-11455139",2016-09-20,38.36513889,-121.6377417,5.1,"yolo"
"1065","USGS-11455139",2017-03-15,38.36513889,-121.6377417,33,"yolo"
"1066","USGS-11447650",2018-03-13,38.45601954,-121.5013437,5.9,"main_above"
"1067","USGS-11455146",2016-03-31,38.32885,-121.6675306,43.6,"off_channel_below"
"1068","USGS-11455478",2016-06-28,38.093252,-121.7371772,27.6,"main_below"
"1069","USGS-11447650",2018-10-30,38.45601954,-121.5013437,0.7,"main_above"
"1070","USGS-11455146",2018-05-30,38.32885,-121.6675306,1.3,"off_channel_below"
"1071","USGS-11447650",2017-04-19,38.45601954,-121.5013437,2.5,"main_above"
"1072","USGS-11455146",2017-06-06,38.32885,-121.6675306,12.1,"off_channel_below"
"1073","USGS-11455146",2017-09-19,38.32885,-121.6675306,3.4,"off_channel_below"
"1074","USGS-382010121402301",2018-10-17,38.33616667,-121.672925,1.6,"off_channel_below"
"1075","USGS-11455146",2017-11-09,38.32885,-121.6675306,1.1,"off_channel_below"
"1076","USGS-11455146",2017-08-15,38.32885,-121.6675306,2.3,"off_channel_below"
"1077","USGS-382010121402301",2018-04-24,38.33616667,-121.672925,4.3,"off_channel_below"
"1078","USGS-11455478",2018-07-26,38.093252,-121.7371772,20.4,"main_below"
"1079","USGS-11455478",2017-06-27,38.093252,-121.7371772,3,"main_below"
"1080","USGS-11455146",2017-06-07,38.32885,-121.6675306,33.2,"off_channel_below"
"1081","USGS-11455139",2016-01-07,38.36513889,-121.6377417,7.8,"yolo"
"1082","USGS-11455276",2017-06-27,38.3078583,-121.6924278,3,"off_channel_below"
"1083","USGS-11455146",2016-10-27,38.32885,-121.6675306,4.2,"off_channel_below"
"1084","USGS-11455478",2016-04-05,38.093252,-121.7371772,5,"main_below"
"1085","USGS-11447650",2017-11-29,38.45601954,-121.5013437,2.4,"main_above"
"1086","USGS-11455276",2017-06-07,38.3078583,-121.6924278,4.6,"off_channel_below"
"1087","USGS-11455350",2017-07-20,38.21277778,-121.6691667,2.2,"off_channel_below"
"1088","USGS-11455140",2017-08-15,38.34916667,-121.6447222,6.1,"off_channel_below"
"1089","USGS-11455478",2019-08-06,38.093252,-121.7371772,6,"main_below"
"1090","USGS-11455385",2019-12-18,38.19395556,-121.6580028,1,"off_channel_below"
"1091","USGS-11455146",2017-03-15,38.32885,-121.6675306,17.3,"off_channel_below"
"1092","USGS-11455315",2016-10-27,38.2430111,-121.684286,2,"off_channel_below"
"1093","USGS-11455146",2017-12-07,38.32885,-121.6675306,1.4,"off_channel_below"
"1094","USGS-11455478",2018-08-23,38.093252,-121.7371772,3.3,"main_below"
"1095","USGS-11455350",2018-03-15,38.21277778,-121.6691667,1.4,"off_channel_below"
"1096","USGS-11455478",2018-05-17,38.093252,-121.7371772,1.7,"main_below"
"1097","USGS-11447650",2016-10-20,38.45601954,-121.5013437,0.6,"main_above"
"1098","USGS-11455478",2017-11-21,38.093252,-121.7371772,1,"main_below"
"1099","USGS-11455140",2017-10-11,38.34916667,-121.6447222,1.3,"off_channel_below"
"1100","USGS-11447650",2019-04-25,38.45601954,-121.5013437,5.3,"main_above"
"1101","USGS-11455140",2017-11-09,38.34916667,-121.6447222,1.1,"off_channel_below"
"1102","USGS-11455478",2017-10-24,38.093252,-121.7371772,4.1,"main_below"
"1103","USGS-11455385",2019-04-10,38.19395556,-121.6580028,5.6,"off_channel_below"
"1104","USGS-11455139",2016-06-09,38.36513889,-121.6377417,10.8,"yolo"
"1105","USGS-11455146",2018-01-09,38.32885,-121.6675306,3.8,"off_channel_below"
"1106","USGS-11455167",2018-04-18,38.2903861,-121.662225,3.1,"off_channel_below"
"1107","USGS-11455350",2016-01-05,38.21277778,-121.6691667,1.3,"off_channel_below"
"1108","USGS-11455140",2018-08-23,38.34916667,-121.6447222,1.8,"off_channel_below"
"1109","USGS-11455146",2018-10-16,38.32885,-121.6675306,1.7,"off_channel_below"
"1110","USGS-11455478",2018-03-26,38.093252,-121.7371772,1.7,"main_below"
"1111","USGS-11455478",2019-09-17,38.093252,-121.7371772,2.3,"main_below"
"1112","USGS-11455276",2018-07-26,38.3078583,-121.6924278,1.7,"off_channel_below"
"1113","USGS-11455478",2018-10-17,38.093252,-121.7371772,2.1,"main_below"
"1114","USGS-11447650",2019-10-22,38.45601954,-121.5013437,1.58,"main_above"
"1115","USGS-11455385",2018-09-13,38.19395556,-121.6580028,1.8,"off_channel_below"
"1116","USGS-11455385",2019-06-13,38.19395556,-121.6580028,1.8,"off_channel_below"
"1117","USGS-11455315",2019-04-10,38.2430111,-121.684286,17.2,"off_channel_below"
"1118","USGS-381424121405601",2018-09-05,38.23989167,-121.6821556,1.8,"off_channel_below"
"1119","USGS-11455140",2019-12-18,38.34916667,-121.6447222,1.8,"off_channel_below"
"1120","USGS-11455315",2019-10-17,38.2430111,-121.684286,1.2,"off_channel_below"
"1121","USGS-11455385",2019-04-16,38.19395556,-121.6580028,3,"off_channel_below"
"1122","USGS-11447650",2018-12-06,38.45601954,-121.5013437,2.6,"main_above"
"1123","USGS-11455478",2019-02-05,38.093252,-121.7371772,1.4,"main_below"
"1124","USGS-11455385",2019-08-06,38.19395556,-121.6580028,1.6,"off_channel_below"
"1125","USGS-11455385",2018-10-16,38.19395556,-121.6580028,0.8,"off_channel_below"
"1126","USGS-11447650",2018-01-30,38.45601954,-121.5013437,2.5,"main_above"
"1127","USGS-11455385",2019-02-05,38.19395556,-121.6580028,2,"off_channel_below"
"1128","USGS-11455146",2017-04-11,38.32885,-121.6675306,19,"off_channel_below"
"1129","USGS-381424121405601",2018-09-13,38.23989167,-121.6821556,5.1,"off_channel_below"
"1130","USGS-11455276",2018-10-17,38.3078583,-121.6924278,1.5,"off_channel_below"
"1131","USGS-11447650",2019-10-11,38.45601954,-121.5013437,1.7,"main_above"
"1132","USGS-11455478",2019-06-13,38.093252,-121.7371772,1.1,"main_below"
"1133","USGS-11455146",2018-02-06,38.32885,-121.6675306,3.7,"off_channel_below"
"1134","USGS-11455315",2019-10-11,38.2430111,-121.684286,1.7,"off_channel_below"
