SampleDate,StationCode,Centric Diatoms,Chrysophytes,Ciliates,Coccolithophores,Cryptophytes,Cyanobacteria,Dinoflagellates,Euglenoids,Green Algae,Haptophytes,Kathablepharids,Pennate Diatoms,Raphidophytes,Red Algae,Silico-flagellates,Synurophytes,Unknown Algae,Unknown Flagellates,Xanthophytes
12/11/91,MD7A,68.63808805,0,0,0,68.63808805,0,0,0,0,0,0,0,0,0,0,0,0,274.5523522,0
12/11/91,P8,411.8285283,0,0,0,549.1047044,0,274.5523522,0,549.1047044,0,0,137.2761761,0,0,0,0,0,1372.761761,0
12/12/91,D19,0,0,0,0,68.63808805,0,0,0,0,0,0,0,0,0,0,0,0,1166.847497,0
12/12/91,D24,0,0,0,0,205.9142641,0,0,0,0,0,0,0,0,0,0,0,0,343.1904402,0
12/12/91,D26,0,0,0,0,137.2761761,0,0,0,0,0,0,0,0,0,0,0,0,823.6570566,0
12/12/91,D4,0,0,0,0,68.63808805,0,0,0,68.63808805,0,0,0,0,0,0,0,0,411.8285283,0
12/12/91,D7,0,0,0,0,274.5523522,0,0,0,0,0,0,0,0,0,0,0,0,343.1904402,0
12/12/91,D9,68.63808805,0,0,0,549.1047044,0,0,0,0,0,0,0,0,0,0,0,0,274.5523522,0
12/13/91,D12,0,0,0,0,343.1904402,0,0,0,68.63808805,0,0,0,0,0,0,0,0,137.2761761,0
12/13/91,D15,45.75872438,0,0,0,137.2761731,0,0,0,0,0,0,0,0,0,0,0,0,457.5872438,0
12/13/91,D41,137.2761761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.1047044,0
12/13/91,D8,0,0,0,0,0,0,0,0,0,0,0,274.5523522,0,0,0,0,0,274.5523522,0
1/13/92,C3,274.5523522,0,0,0,68.63808805,0,0,0,0,0,0,137.2761761,0,0,0,0,0,68.63808805,0
1/13/92,C7,411.8285283,0,0,0,411.8285283,0,0,0,960.9332326,0,0,137.2761761,0,0,0,0,0,411.8285283,0
1/13/92,MD10,0,0,0,0,892.2951446,0,0,68.63808805,68.63808805,0,0,0,0,0,0,0,0,960.9332326,0
1/14/92,C9,68.63808805,0,0,0,205.9142641,0,0,0,0,0,0,0,0,0,0,0,0,343.1904402,0
1/14/92,D28A,0,0,0,0,366.069795,0,0,45.75872438,0,0,0,0,0,0,0,0,0,503.3459682,0
1/14/92,MD7A,68.63808805,0,0,0,0,0,0,0,0,0,0,68.63808805,0,0,0,0,0,0,0
1/14/92,P12A,480.4666163,0,0,0,755.0189685,137.2761761,0,0,274.5523522,0,0,68.63808805,0,0,0,0,0,960.9332326,0
1/14/92,P8,205.9142641,0,0,0,411.8285283,0,0,0,343.1904402,0,0,68.63808805,0,0,0,0,0,1304.123673,0
1/15/92,D19,0,0,0,0,171.5952201,0,0,0,0,0,0,34.31904402,0,0,0,0,0,755.0189685,0
1/15/92,D24,0,0,0,0,137.2761731,0,0,0,0,0,0,91.51744875,0,0,0,0,0,183.0348975,0
1/15/92,D26,0,0,0,0,274.5523522,0,0,0,0,0,0,68.63808805,0,0,0,0,0,823.6570566,0
1/15/92,D4,205.9142641,0,0,0,137.2761761,0,0,0,0,0,0,0,0,0,0,0,0,480.4666163,0
1/15/92,D7,0,0,0,0,137.2761761,0,0,0,68.63808805,0,0,68.63808805,0,0,0,0,0,343.1904402,0
1/15/92,D9,0,0,0,0,205.9142641,0,0,0,0,0,0,0,0,0,0,0,0,411.8285283,0
1/16/92,D12,0,0,0,0,343.1904402,0,0,0,68.63808805,0,0,0,0,0,0,0,0,1304.123673,0
1/16/92,D15,0,0,0,0,0,0,0,0,0,0,0,68.63808805,0,0,0,0,0,343.1904402,0
1/16/92,D41,137.2761761,0,0,0,137.2761761,0,0,0,0,0,0,137.2761761,0,0,0,0,0,549.1047044,0
1/16/92,D8,0,0,0,0,205.9142641,0,0,0,68.63808805,0,0,0,0,0,0,0,0,0,0
2/25/92,C9,0,0,0,0,0,0,0,0,137.2761761,0,0,137.2761761,0,0,0,0,0,960.9332326,0
2/25/92,P12,549.1047044,0,0,0,0,0,0,274.5523522,137.2761761,0,0,137.2761761,0,0,0,0,0,0,0
2/26/92,C3,137.2761761,0,0,0,0,0,0,137.2761761,274.5523522,0,0,137.2761761,0,0,0,0,0,0,0
2/26/92,C7,549.1047044,0,0,0,137.2761761,549.1047044,0,0,1647.314113,0,0,137.2761761,0,0,0,0,0,0,0
2/26/92,D28A,0,0,0,0,137.2761761,0,0,0,137.2761761,0,0,0,0,0,0,0,0,1235.485585,0
2/26/92,MD10,0,0,0,0,274.5523522,0,0,0,274.5523522,0,0,0,0,0,0,0,0,137.2761761,0
2/26/92,MD7A,68.63808805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.63808805,0
2/26/92,P8,68.63808805,0,0,0,68.63808805,137.2761761,0,0,68.63808805,0,0,137.2761761,0,0,0,0,0,0,0
2/27/92,D19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.2761761,0
2/27/92,D24,137.2761761,0,0,0,0,0,0,0,0,0,0,137.2761761,0,0,0,0,0,137.2761761,0
2/27/92,D26,0,0,0,0,0,0,0,0,0,137.2761761,0,0,0,0,0,0,0,0,0
2/27/92,D4,0,0,0,0,0,0,0,274.5523522,0,137.2761761,0,137.2761761,0,0,0,0,0,0,0
2/27/92,D7,205.9142641,0,0,0,137.2761761,0,0,0,0,0,0,0,0,0,0,0,0,68.63808805,0
2/27/92,D9,137.2761761,0,0,0,137.2761761,0,0,0,0,0,0,137.2761761,0,0,0,0,0,0,0
2/28/92,D12,137.2761761,0,0,0,0,0,0,274.5523522,137.2761761,0,0,274.5523522,0,0,0,0,0,274.5523522,0
2/28/92,D15,137.2761761,0,0,0,137.2761761,0,0,0,0,0,0,0,0,0,0,0,0,274.5523522,0
2/28/92,D41,137.2761761,0,0,0,892.2951446,0,0,0,686.3808805,0,0,0,0,0,0,0,0,480.4666163,0
3/11/92,C3,0,0,0,0,0,0,0,0,0,0,0,549.1047044,0,0,0,0,0,0,0
3/11/92,C7,1098.209409,0,0,0,892.2951446,343.1904402,0,68.63808805,960.9332326,0,0,274.5523522,0,0,0,0,0,343.1904402,0
3/11/92,D28A,0,0,0,0,228.7936219,0,0,0,0,0,0,45.75872438,0,0,0,0,0,823.6570388,0
3/11/92,MD10,549.1047044,0,0,0,686.3808805,0,0,0,137.2761761,0,0,137.2761761,0,0,0,0,0,686.3808805,0
3/11/92,MD7A,0,0,0,0,0,0,0,0,137.2761761,0,0,137.2761761,0,0,0,0,0,137.2761761,0
3/11/92,P8,137.2761761,0,0,0,686.3808805,0,0,0,274.5523522,0,0,0,0,0,0,0,0,274.5523522,0
3/12/92,C9,0,0,0,0,823.6570566,0,0,0,0,0,0,0,0,0,0,0,0,411.8285283,0
3/12/92,D19,0,0,0,0,343.1904402,0,0,0,0,0,0,0,0,0,0,0,0,549.1047044,0
3/12/92,D24,0,0,0,0,137.2761761,0,0,0,0,0,0,549.1047044,0,0,0,0,0,0,0
3/12/92,D26,68.63808805,0,0,0,68.63808805,0,0,0,68.63808805,0,0,68.63808805,0,0,0,0,0,137.2761761,0
3/12/92,D4,0,0,0,0,137.2761761,0,0,0,0,0,0,0,0,0,0,0,0,137.2761761,0
3/12/92,D7,0,0,0,0,0,0,0,0,0,0,0,68.63808805,0,0,0,0,0,137.2761761,0
3/12/92,D9,0,0,0,0,274.5523522,0,0,0,137.2761761,0,0,0,0,0,0,0,0,0,0
3/12/92,P12A,1784.590289,0,0,0,823.6570566,0,0,0,823.6570566,0,0,137.2761761,0,0,0,0,0,960.9332326,0
3/13/92,D12,0,0,0,0,343.1904402,0,0,0,0,0,0,68.63808805,0,0,0,0,0,274.5523522,0
3/13/92,D15,0,0,0,0,274.5523522,0,0,0,0,0,0,137.2761761,0,0,0,0,0,343.1904402,0
3/13/92,D41,1098.209409,0,0,0,274.5523522,0,274.5523522,137.2761761,0,0,0,0,0,0,0,0,0,686.3808805,0
3/13/92,D8,0,0,0,0,0,0,68.63808805,0,137.2761761,0,0,0,0,0,0,0,0,274.5523522,0
3/23/92,C9,0,0,0,0,343.1904402,0,0,0,0,0,0,0,0,0,0,0,0,205.9142641,0
3/23/92,P12A,9128.86571,0,0,0,755.0189685,0,0,137.2761761,2470.97117,0,0,137.2761761,0,0,0,0,0,960.9332326,137.2761761
3/25/92,C3,68.63808805,0,0,0,205.9142641,0,0,68.63808805,137.2761761,0,0,68.63808805,0,0,0,0,0,137.2761761,0
3/25/92,C7,3706.456754,0,0,0,960.9332326,0,0,0,1235.485585,0,0,274.5523522,0,0,0,0,0,960.9332326,0
3/25/92,D28A,0,0,0,0,411.8285283,0,0,0,0,0,0,137.2761761,0,0,0,0,0,411.8285283,0
3/25/92,MD10,137.2761761,0,0,0,411.8285283,0,0,0,0,0,0,0,0,0,0,0,0,960.9332326,0
3/25/92,P8,137.2761761,0,0,0,480.4666163,0,0,0,137.2761761,0,0,0,0,0,0,0,0,549.1047044,0
3/26/92,D19,0,0,0,0,411.8285194,0,0,0,0,0,0,91.51744875,0,0,0,0,0,640.6221413,0
3/26/92,D24,137.2761761,0,0,0,0,0,0,137.2761761,0,0,0,0,0,0,0,0,0,0,0
3/26/92,D26,205.9142641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.2761761,0
3/26/92,D4,0,0,0,0,137.2761761,0,0,0,0,0,0,0,0,0,0,0,0,137.2761761,0
3/27/92,D12,0,0,0,0,274.5523522,0,0,0,0,0,0,0,0,0,0,0,0,137.2761761,0
3/27/92,D15,91.51744875,0,0,0,183.0348975,0,0,0,0,0,0,45.75872438,0,0,0,0,0,274.5523463,0
3/27/92,D41,137.2761761,0,0,0,68.63808805,0,137.2761761,0,137.2761761,0,0,0,0,0,0,0,0,137.2761761,0
4/1/92,D24,137.2761761,0,0,0,343.1904402,0,0,0,0,0,0,343.1904402,0,0,0,0,0,0,0
4/7/92,C3,0,0,0,0,0,0,0,0,274.5523522,0,0,137.2761761,0,0,0,0,0,137.2761761,0
4/7/92,C7,12629.4082,0,0,0,823.6570566,0,0,0,2333.694994,0,0,1510.037937,0,0,0,0,0,0,0
4/7/92,D28A,68.63808805,0,0,0,960.9332326,0,0,0,68.63808805,0,0,68.63808805,0,0,0,0,0,755.0189685,0
4/7/92,MD10,686.3808805,0,0,0,549.1047044,0,0,0,68.63808805,0,0,274.5523522,0,0,0,0,0,1029.571321,0
4/7/92,MD7A,68.63808805,0,0,0,0,0,0,0,0,0,0,137.2761761,0,0,0,0,0,0,0
4/7/92,P8,0,0,0,0,68.63808805,0,0,0,205.9142641,0,0,68.63808805,0,0,0,0,0,892.2951446,0
4/8/92,C9,411.8285283,0,0,0,1510.037937,0,0,0,0,0,0,0,0,0,0,0,0,823.6570566,0
4/8/92,P12A,5216.494691,0,0,0,686.3808805,823.6570566,0,0,1372.761761,0,0,0,0,0,0,0,0,0,0
4/9/92,D19,411.8285283,0,0,0,1235.485585,0,0,0,68.63808805,0,0,68.63808805,0,0,0,0,0,823.6570566,0
4/9/92,D26,68.63808805,0,0,0,274.5523522,0,0,0,0,0,0,343.1904402,0,0,0,0,0,480.4666163,0
4/9/92,D4,137.2761761,0,0,0,137.2761761,0,0,0,68.63808805,0,0,137.2761761,0,0,0,0,0,0,0
4/10/92,D12,205.9142641,0,0,0,274.5523522,0,0,0,68.63808805,0,0,68.63808805,0,0,0,0,0,205.9142641,0
4/10/92,D41,0,0,0,0,1098.209409,0,1235.485585,0,411.8285283,0,0,0,0,0,0,0,0,1235.485585,0
4/10/92,D8,0,0,0,0,0,0,0,0,0,0,0,274.5523522,0,0,0,0,0,0,0
4/16/92,D15,1166.847497,0,0,0,274.5523522,0,0,0,0,0,0,274.5523522,0,0,0,0,0,274.5523522,0
4/22/92,C3,274.5523522,0,0,0,0,0,0,0,0,0,0,137.2761761,0,0,0,0,0,137.2761761,0
4/22/92,C7,20316.87406,0,0,0,1647.314113,0,0,0,2470.97117,0,0,0,0,0,0,0,0,0,0
4/22/92,D28A,4941.942339,0,0,0,274.5523522,0,0,0,0,0,0,823.6570566,0,0,0,0,0,137.2761761,0
4/22/92,MD10,274.5523522,0,0,0,411.8285283,137.2761761,0,0,0,0,0,0,0,0,0,0,0,549.1047044,0
4/22/92,MD7A,480.4666163,0,0,0,0,0,0,0,0,0,0,411.8285283,0,0,0,0,0,68.63808805,0
4/22/92,P8,411.8285283,0,0,0,411.8285283,0,0,0,68.63808805,0,0,68.63808805,0,0,0,0,0,205.9142641,0
4/23/92,C9,3500.54249,0,0,0,549.1047044,0,0,0,0,0,0,68.63808805,0,0,0,0,0,137.2761761,0
4/23/92,D19,3500.54249,0,0,0,1235.485585,0,0,0,68.63808805,0,0,137.2761761,0,0,0,0,0,549.1047044,0
4/23/92,D24,411.8285283,0,0,0,0,0,0,0,0,0,0,68.63808805,0,0,0,0,0,68.63808805,0
4/23/92,D26,1647.314113,0,0,0,1029.571321,0,0,0,0,0,0,274.5523522,0,0,0,0,0,274.5523522,0
4/23/92,D4,68.63808805,0,0,0,686.3808805,0,0,0,0,0,0,0,0,0,0,0,0,274.5523522,0
4/23/92,D7,137.2761761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.2761761,0
4/23/92,P12A,5216.494691,0,0,0,960.9332326,0,0,0,1647.314113,0,0,0,0,0,0,0,0,1784.590289,0
4/24/92,D12,1784.590289,0,0,0,1235.485585,0,0,0,0,0,0,137.2761761,0,0,0,0,0,411.8285283,0
4/24/92,D15,3157.35205,0,0,0,549.1047044,0,0,0,0,0,0,0,0,0,0,0,0,411.8285283,0
4/24/92,D41,274.5523522,0,0,0,960.9332326,0,0,0,411.8285283,0,0,0,0,0,0,0,0,960.9332326,0
4/24/92,D8,68.63808805,0,0,0,0,0,0,68.63808805,68.63808805,0,0,68.63808805,0,0,0,0,0,137.2761761,0
5/7/92,C3,823.6570566,0,0,0,137.2761761,0,0,0,274.5523522,0,0,137.2761761,0,0,0,0,0,0,0
5/7/92,C7,10982.09409,0,0,0,686.3808805,0,0,0,1784.590289,0,0,411.8285283,0,0,0,0,0,274.5523522,0
5/7/92,MD10,3981.009107,0,0,0,137.2761761,0,0,0,0,0,0,0,0,0,0,0,0,411.8285283,0
5/8/92,C9,71383.61157,0,0,0,457.5872536,0,0,0,457.5872536,0,0,457.5872536,0,0,0,0,0,0,0
5/8/92,D28A,61621.75237,0,0,0,610.1163601,0,0,0,0,0,0,305.0581801,0,0,0,0,0,0,0
5/8/92,MD7A,3569.180578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/8/92,P12A,2745.523522,0,0,0,4255.561459,0,0,0,274.5523522,0,0,274.5523522,0,0,0,0,0,2059.142641,0
5/8/92,P8,2882.799698,0,0,0,2882.799698,0,0,0,274.5523522,0,0,68.63808805,0,0,0,0,0,1235.485585,0
5/11/92,D19,4392.837635,0,0,0,137.2761761,0,0,0,137.2761761,0,0,0,0,0,0,0,0,0,0
5/11/92,D24,3157.35205,0,0,0,0,0,0,0,0,0,0,549.1047044,0,0,0,0,0,411.8285283,0
5/11/92,D26,2745.523522,0,0,0,0,0,0,0,0,0,0,274.5523522,0,0,0,0,0,0,0
5/11/92,D4,0,0,0,0,68.63808805,0,0,0,68.63808805,0,0,0,0,0,0,0,0,137.2761761,0
5/11/92,D7,0,0,0,0,0,0,0,0,0,0,0,137.2761761,0,0,0,0,0,0,0
5/12/92,D12,343.1904402,0,0,0,68.63808805,0,68.63808805,0,0,0,0,68.63808805,0,0,0,0,0,0,0
5/12/92,D15,1235.485585,0,0,0,411.8285283,0,0,0,0,0,0,137.2761761,0,0,0,0,0,274.5523522,0
5/12/92,D41,137.2761761,0,0,0,960.9332326,0,0,0,137.2761761,0,0,0,0,0,0,0,0,411.8285283,0
5/12/92,D8,274.5523522,0,0,0,137.2761761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/22/92,C3,205.9142641,0,0,0,0,0,0,0,0,0,0,68.63808805,0,0,0,0,0,137.2761761,0
5/22/92,C7,36240.91049,0,0,0,1098.209409,1235.485585,0,0,1235.485585,0,0,0,0,0,0,0,0,823.6570566,0
5/22/92,D28A,480.4666163,0,0,0,0,0,0,0,68.63808805,0,0,137.2761761,0,0,0,0,0,0,0
5/22/92,MD10,960.9332326,0,0,0,823.6570566,0,0,0,0,0,0,137.2761761,0,0,0,0,0,755.0189685,0
5/22/92,MD7A,2059.142641,0,0,0,0,0,0,0,0,0,0,343.1904402,0,0,0,0,0,0,0
5/22/92,P8,68.63808805,0,0,0,205.9142641,0,0,0,205.9142641,0,0,0,0,0,0,0,0,0,0
5/26/92,C9,755.0189685,0,0,0,411.8285283,0,0,0,137.2761761,0,0,411.8285283,0,0,0,0,0,343.1904402,0
5/26/92,D19,1647.314113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.2761761,0
5/26/92,D24,823.6570566,0,0,0,137.2761761,0,0,0,68.63808805,0,0,343.1904402,0,0,0,0,0,0,0
5/26/92,D26,686.3808805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.63808805,0
5/26/92,D4,0,0,0,0,274.5523522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/26/92,D7,137.2761761,0,0,0,137.2761761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/26/92,D9,68.63808805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/26/92,P12A,137.2761761,0,0,0,1921.866465,0,0,0,0,0,0,411.8285283,0,0,0,0,0,1510.037937,0
5/27/92,D12,1372.761761,0,0,0,137.2761761,0,68.63808805,0,0,0,0,137.2761761,0,0,0,0,0,0,0
5/27/92,D15,1784.590289,0,0,0,137.2761761,0,0,0,0,0,0,68.63808805,0,0,0,0,0,549.1047044,0
5/27/92,D41,411.8285283,0,0,0,549.1047044,0,205.9142641,0,137.2761761,0,0,68.63808805,0,0,0,0,0,343.1904402,0
5/27/92,D8,0,0,0,0,0,0,137.2761761,0,0,0,0,137.2761761,0,0,0,0,0,411.8285283,0
6/4/92,C9,1098.209409,0,0,0,205.9142641,0,0,0,68.63808805,0,0,480.4666163,0,0,0,0,0,549.1047044,0
6/4/92,P12A,1098.209409,0,0,0,1166.847497,0,0,0,137.2761761,0,0,68.63808805,0,0,0,0,0,0,0
6/5/92,C3,549.1047044,0,0,0,137.2761761,0,0,0,0,0,0,205.9142641,0,0,0,0,0,0,0
6/5/92,C7,7962.018213,0,0,0,137.2761761,137.2761761,0,0,823.6570566,0,0,411.8285283,0,0,0,0,0,0,0
6/5/92,MD10,823.6570566,0,0,0,343.1904402,0,0,0,0,0,0,68.63808805,0,0,0,0,0,205.9142641,0
6/8/92,D28A,5010.580427,0,0,0,205.9142641,0,0,0,549.1047044,0,0,0,0,0,0,0,0,1921.866465,0
6/8/92,MD7A,411.8285283,0,0,0,68.63808805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/8/92,P8,617.7427924,0,0,0,960.9332326,0,0,0,205.9142641,0,0,0,0,0,0,0,0,1166.847497,0
6/9/92,D19,2333.694943,0,0,0,183.0348975,0,0,0,274.5523463,0,0,228.7936219,0,0,0,0,0,549.1046925,0
6/9/92,D24,137.2761731,0,0,0,320.3110706,0,0,0,0,0,0,274.5523463,0,0,0,0,0,0,0
6/9/92,D26,1715.952201,0,0,0,0,0,0,0,274.5523522,0,0,205.9142641,0,0,0,0,0,0,0
6/9/92,D4,68.63808805,0,0,0,0,0,0,0,0,0,0,68.63808805,0,0,0,0,0,0,0
6/9/92,D7,137.2761761,0,0,0,0,0,0,0,0,0,0,137.2761761,0,0,0,0,0,137.2761761,0
6/9/92,D9,68.63808805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.2761761,0
6/10/92,D12,183.0348975,0,0,0,137.2761731,0,0,0,0,0,0,91.51744875,0,0,0,0,0,0,0
6/10/92,D15,823.6570566,0,0,0,137.2761761,0,0,0,205.9142641,0,0,68.63808805,0,0,0,0,0,549.1047044,0
6/10/92,D41,480.4666163,0,0,0,0,0,0,0,0,0,0,68.63808805,0,0,0,0,0,0,0
6/10/92,D8,0,0,0,0,0,0,0,0,0,0,0,68.63808805,0,0,0,0,0,0,0
6/18/92,C9,205.9142641,0,0,0,68.63808805,0,0,0,68.63808805,0,0,0,0,0,0,0,0,137.2761761,0
6/18/92,P12A,4118.285283,0,0,0,480.4666163,0,68.63808805,0,274.5523522,0,0,137.2761761,0,0,0,0,0,0,0
6/19/92,C3,205.9142641,0,0,0,0,0,0,0,0,0,0,68.63808805,0,0,0,0,0,205.9142641,0
6/19/92,C7,29285.58423,0,0,0,0,457.5872536,0,0,2516.729895,0,0,1143.968134,0,0,0,0,0,0,0
6/19/92,MD10,205.9142641,0,0,0,343.1904402,0,0,0,0,0,0,274.5523522,0,0,0,0,0,343.1904402,0
6/22/92,D28A,915.1744875,0,0,0,686.3808657,91.51744875,0,0,274.5523463,0,0,274.5523463,0,0,0,0,0,640.6221413,0
6/22/92,MD7A,205.9142641,0,0,0,68.63808805,0,0,0,68.63808805,0,0,68.63808805,0,0,0,0,0,549.1047044,0
6/22/92,P8,503.3459682,0,0,0,869.4157632,0,0,0,457.5872438,0,0,45.75872438,0,0,0,0,0,2379.453668,0
6/23/92,D19,732.13959,0,0,0,320.3110706,45.75872438,0,0,45.75872438,0,0,91.51744875,0,0,0,0,0,0,0
6/23/92,D24,549.1047044,0,0,0,0,0,0,0,68.63808805,0,0,0,0,0,0,0,0,137.2761761,0
6/23/92,D26,960.9332326,0,0,0,480.4666163,0,0,0,0,0,0,68.63808805,0,0,0,0,0,411.8285283,0
6/23/92,D4,68.63808805,0,0,0,137.2761761,0,0,0,68.63808805,0,0,0,0,0,0,0,0,137.2761761,0
6/23/92,D7,68.63808805,0,0,0,68.63808805,0,0,0,68.63808805,0,0,0,0,0,0,0,0,274.5523522,0
6/23/92,D9,137.2761761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.2761761,0
6/24/92,D12,205.9142641,0,0,0,68.63808805,0,0,0,0,0,0,137.2761761,0,0,0,0,0,68.63808805,0
6/24/92,D15,274.5523522,0,0,0,205.9142641,0,0,0,343.1904402,0,0,68.63808805,0,0,0,0,0,205.9142641,0
6/24/92,D41,0,0,0,0,411.8285283,0,68.63808805,0,343.1904402,0,0,0,0,0,0,0,0,0,0
6/24/92,D8,274.5523522,0,0,0,274.5523522,274.5523522,0,0,0,0,0,0,0,0,0,0,0,0,0
7/2/92,C9,274.5523522,0,0,0,68.63808805,0,0,0,137.2761761,0,0,68.63808805,0,0,0,0,0,137.2761761,0
7/2/92,P12A,4255.561459,0,0,0,480.4666163,0,0,0,411.8285283,0,0,68.63808805,0,0,0,0,0,137.2761761,0
7/3/92,C3,228.7936219,0,0,0,0,0,0,0,0,0,0,91.51744875,0,0,0,0,0,45.75872438,0
7/3/92,C7,24846.98787,0,0,0,0,274.5523522,0,0,1098.209409,0,0,686.3808805,0,0,0,0,0,0,0
7/3/92,MD10,45.75872438,0,0,0,274.5523463,0,0,0,91.51744875,0,0,45.75872438,0,0,0,0,0,45.75872438,0
7/7/92,D28A,343.1904402,0,0,0,137.2761761,0,0,0,137.2761761,0,0,137.2761761,0,0,0,0,0,68.63808805,0
7/7/92,MD7A,274.5523522,0,0,0,68.63808805,0,0,0,0,0,0,137.2761761,0,0,0,0,0,0,0
7/7/92,P8,274.5523522,0,0,0,1166.847497,205.9142641,0,0,274.5523522,0,0,411.8285283,0,0,0,0,0,960.9332326,0
7/8/92,D19,823.6570566,0,0,0,274.5523522,0,0,0,137.2761761,0,0,137.2761761,0,0,0,0,0,274.5523522,0
7/8/92,D24,343.1904402,0,0,0,480.4666163,0,0,0,68.63808805,0,0,137.2761761,0,0,0,0,0,68.63808805,0
7/8/92,D26,411.8285194,0,0,0,1006.691936,183.0348975,0,0,183.0348975,0,0,45.75872438,0,0,0,0,0,91.51744875,0
7/8/92,D4,68.63808805,0,0,0,274.5523522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/8/92,D7,137.2761761,0,0,0,137.2761761,0,0,0,0,0,0,274.5523522,0,0,0,0,0,274.5523522,0
7/9/92,D12,137.2761761,0,0,0,68.63808805,0,0,0,0,0,0,0,0,0,0,0,0,68.63808805,0
7/9/92,D15,411.8285194,0,0,0,183.0348975,0,0,0,45.75872438,0,0,91.51744875,0,0,0,0,0,91.51744875,0
7/9/92,D41,0,0,0,0,892.2951446,0,68.63808805,0,343.1904402,0,0,0,0,0,0,0,0,686.3808805,0
7/9/92,D8,137.2761761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.5523522,0
7/20/92,C9,343.1904402,0,0,0,274.5523522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/20/92,P12A,1990.504553,0,0,0,617.7427924,0,0,0,617.7427924,0,0,137.2761761,0,0,0,0,0,68.63808805,0
7/21/92,C3,137.2761761,0,0,0,68.63808805,0,0,0,0,0,0,0,0,0,0,0,0,68.63808805,0
7/21/92,C7,38780.51975,0,0,0,343.1904402,0,0,0,8922.951446,0,0,1029.571321,0,0,0,0,0,0,0
7/21/92,MD10,480.4666163,0,0,0,137.2761761,205.9142641,0,0,0,0,0,137.2761761,0,0,0,0,0,137.2761761,0
7/22/92,D28A,457.5872438,0,0,0,549.1046925,45.75872438,0,0,137.2761731,0,0,91.51744875,0,0,0,0,0,320.3110706,0
7/22/92,MD7A,0,0,0,0,45.75872438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/22/92,P8,137.2761731,0,0,0,549.1046925,0,0,0,137.2761731,0,0,45.75872438,0,0,0,0,0,320.3110706,0
7/23/92,D19,0,0,0,0,228.7936219,0,0,0,0,0,0,45.75872438,0,0,0,0,0,0,0
7/23/92,D24,205.9142641,0,0,0,68.63808805,0,0,0,0,0,0,68.63808805,0,0,0,0,0,137.2761761,0
7/23/92,D26,45.75872438,0,0,0,0,0,0,0,183.0348975,0,0,91.51744875,0,0,0,0,0,274.5523463,0
7/23/92,D4,91.51744875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/23/92,D7,0,0,0,0,0,0,0,0,0,0,0,68.63808805,0,0,0,0,0,68.63808805,0
7/23/92,D9,0,0,0,0,137.2761761,0,0,0,0,0,0,0,0,0,0,0,0,137.2761761,0
7/24/92,D12,102.9571321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/24/92,D15,91.51744875,0,0,0,274.5523463,0,0,0,0,0,0,0,0,0,0,0,0,45.75872438,0
7/24/92,D41,45.75872438,0,0,0,137.2761731,0,0,0,0,0,0,0,0,0,0,0,0,137.2761731,0
7/24/92,D8,45.75872438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.2761731,0
8/3/92,C9,686.3808805,0,0,0,137.2761761,0,0,0,68.63808805,0,0,137.2761761,0,0,0,0,0,68.63808805,0
8/3/92,P12A,3569.180578,0,0,0,1647.314113,205.9142641,0,0,411.8285283,0,0,411.8285283,0,0,0,0,0,549.1047044,0
8/4/92,C3,137.2761761,0,0,0,68.63808805,0,0,0,68.63808805,0,0,137.2761761,0,0,0,0,0,137.2761761,0
8/4/92,C7,24317.49293,0,0,0,196.1088139,392.2176279,0,0,1568.870511,0,0,2157.196953,0,0,0,0,0,1176.652884,0
8/4/92,MD10,1304.123673,0,0,0,205.9142641,0,0,0,823.6570566,0,0,274.5523522,0,0,0,0,0,549.1047044,0
8/5/92,D28A,274.5523522,0,0,0,274.5523522,0,0,0,274.5523522,0,0,137.2761761,0,0,0,0,0,549.1047044,0
8/5/92,MD7A,205.9142641,0,0,0,0,0,0,0,205.9142641,0,0,137.2761761,0,0,0,0,0,0,0
