agency_cd,site_no,sample_dt,sample_tm,sample_start_time_datum_cd_reported,remark_cd_NO3_NO2_mg_L,result_va_NO3_NO2_mg_L,rpt_lev_va_NO3_NO2_mg_L,rpt_lev_cd_NO3_NO2_mg_L,remark_cd_NH4_mg_L,result_va_NH4_mg_L,rpt_lev_va_NH4_mg_L,rpt_lev_cd_NH4_mg_L,remark_cd_OrthoP_mg_L,result_va_OrthoP_mg_L,rpt_lev_va_OrthoP_L,rpt_lev_cd_OrthoP_mg_L,remark_cd_NO2_mg_L,result_va_NO2_mg_L,rpt_lev_va_NO2_mg_L,rpt_lev_cd_NO2_mg_L,remark_cd_TDN_mg_L,result_va_TDN_mg_L,rpt_lev_va_TDN_mg_L,rpt_lev_cd_TDN_mg_L,remark_cd_Chla_ugL,result_va_Chla_ugL,rpt_lev_va_Chla_ugL,rpt_lev_cd_Chla_ugL,remark_cd_Phaeo_ugL,result_va_Phaeo_ugL,rpt_lev_va_Phaeo_ugL,rpt_lev_cd_Phaeo_ugL,remark_cd_DOC_mgL,result_va_DOC_mgL,rpt_lev_va_DOC_mgL,rpt_lev_cd_DOC_mgL,remark_cd_A254_nm,result_va_A254_nm,rpt_lev_va_A254_nm,rpt_lev_cd_A254_nm,remark_cd_SUVA,result_va_SUVA,rpt_lev_va_SUVA,rpt_lev_cd_SUVA
USGS,382006121401601,2019-04-17,10:24:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.1,MRL,NA,3.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,382006121401601,2019-05-01,10:21:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,0.1,MRL,NA,2.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,382006121401601,2019-05-01,10:22:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,0.1,MRL,NA,2.7,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,382006121401601,2019-05-01,10:23:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,0.1,MRL,NA,2.7,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2016-05-24,13:00:00,PST,<,0.04,0.04,DLDQC,<,0.01,0.01,DLDQC,NA,0.162,0.004,DLDQC,NA,0.002,0.001,DLDQC,NA,0.39,0.05,DLDQC,NA,8.1,0.1,MRL,NA,7.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2016-07-19,13:15:00,PST,<,0.04,0.04,DLDQC,NA,0.02,0.01,DLDQC,NA,0.198,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.45,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,0.6,LRL,NA,0.167,0.00967,MDL,NA,3.1,NA,NA
USGS,11455143,2016-08-03,16:10:00,PST,<,0.04,0.04,DLDQC,NA,0.01,0.01,DLDQC,NA,0.162,0.004,DLDQC,NA,0.001,0.001,DLDQC,NA,0.41,0.05,DLDQC,NA,7.6,0.1,MRL,NA,4.5,0.1,MRL,NA,4.8,0.6,LRL,NA,0.16,0.00967,MDL,NA,3.3,NA,NA
USGS,11455143,2016-09-20,12:00:00,PST,<,0.04,0.04,DLDQC,<,0.01,0.01,DLDQC,NA,0.116,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.3,0.05,DLDQC,NA,6.3,0.1,MRL,NA,3.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2016-10-20,13:00:00,PST,<,0.04,0.04,DLDQC,NA,0.02,0.01,DLDQC,NA,0.109,0.004,DLDQC,NA,0.002,0.001,DLDQC,NA,0.28,0.05,DLDQC,NA,1.9,0.1,MRL,NA,1.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-03-01,12:00:00,PST,NA,0.095,0.04,DLDQC,NA,0.01,0.01,DLDQC,NA,0.036,0.004,DLDQC,NA,0.003,0.001,DLDQC,NA,0.25,0.05,DLDQC,NA,1,0.1,MRL,NA,0.9,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-07-31,22:05:00,PST,<,0.04,0.04,DLDQC,NA,0.01,0.01,DLDQC,NA,0.157,0.004,DLDQC,NA,0.001,0.001,DLDQC,NA,0.28,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-07-31,23:05:00,PST,<,0.04,0.04,DLDQC,NA,0.01,0.01,DLDQC,NA,0.156,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.26,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-07-31,23:59:00,PST,<,0.04,0.04,DLDQC,<,0.01,0.01,DLDQC,NA,0.159,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.28,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-01,00:49:00,PST,<,0.04,0.04,DLDQC,NA,0.01,0.01,DLDQC,NA,0.156,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.28,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-01,01:40:00,PST,<,0.04,0.04,DLDQC,NA,0.01,0.01,DLDQC,NA,0.155,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.34,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-01,02:44:00,PST,<,0.04,0.04,DLDQC,NA,0.01,0.01,DLDQC,NA,0.155,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.29,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-01,03:54:00,PST,<,0.04,0.04,DLDQC,<,0.01,0.01,DLDQC,NA,0.152,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.28,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-01,05:05:00,PST,<,0.04,0.04,DLDQC,<,0.01,0.01,DLDQC,NA,0.147,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.28,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-01,06:25:00,PST,<,0.04,0.04,DLDQC,<,0.01,0.01,DLDQC,NA,0.153,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.29,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-01,08:00:00,PST,<,0.04,0.04,DLDQC,<,0.01,0.01,DLDQC,NA,0.157,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.29,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-08,03:45:00,PST,<,0.04,0.04,DLDQC,NA,0.01,0.01,DLDQC,NA,0.161,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.28,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-08,04:40:00,PST,<,0.04,0.04,DLDQC,NA,0.01,0.01,DLDQC,NA,0.162,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.27,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-08,05:30:00,PST,<,0.04,0.04,DLDQC,NA,0.01,0.01,DLDQC,NA,0.16,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.26,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-08,06:32:00,PST,<,0.04,0.04,DLDQC,<,0.01,0.01,DLDQC,NA,0.162,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.26,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-08,07:40:00,PST,<,0.04,0.04,DLDQC,<,0.01,0.01,DLDQC,NA,0.155,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.25,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-08,08:40:00,PST,<,0.04,0.04,DLDQC,<,0.01,0.01,DLDQC,NA,0.156,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.21,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-08,09:40:00,PST,<,0.04,0.04,DLDQC,<,0.01,0.01,DLDQC,NA,0.149,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.21,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-08,10:38:00,PST,<,0.04,0.04,DLDQC,<,0.01,0.01,DLDQC,NA,0.154,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.24,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-08,11:42:00,PST,<,0.04,0.04,DLDQC,<,0.01,0.01,DLDQC,NA,0.159,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.21,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2017-08-08,12:21:00,PST,<,0.04,0.04,DLDQC,<,0.01,0.01,DLDQC,NA,0.152,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.22,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,08:01:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,0.1,MRL,NA,3.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,08:02:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,0.1,MRL,NA,3.3,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,08:03:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,0.1,MRL,NA,3.2,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,09:01:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,0.1,MRL,NA,3.6,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,09:02:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,0.1,MRL,NA,3.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,09:03:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,0.1,MRL,NA,3.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,10:01:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,0.1,MRL,NA,3.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,10:02:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0.1,MRL,NA,3.6,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,10:03:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,0.1,MRL,NA,3.7,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,11:01:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,0.1,MRL,NA,3.6,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,11:02:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,0.1,MRL,NA,3.7,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,11:03:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,0.1,MRL,NA,3.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,12:01:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.1,MRL,NA,3.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,12:02:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,0.1,MRL,NA,3.3,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,12:03:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,0.1,MRL,NA,3.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,13:01:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,0.1,MRL,NA,4.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,13:02:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,0.1,MRL,NA,4.1,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-18,13:03:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,0.1,MRL,NA,4.1,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-19,16:14:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,0.1,MRL,NA,7.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-19,16:15:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.1,MRL,NA,9.1,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-19,16:16:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,0.1,MRL,NA,7.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-19,23:10:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,0.1,MRL,NA,3.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-19,23:11:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,0.1,MRL,NA,3.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-19,23:12:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.1,MRL,NA,3.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-20,04:05:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,0.1,MRL,NA,4.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-20,04:06:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,0.1,MRL,NA,4.9,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-20,04:07:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,0.1,MRL,NA,5.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-20,09:18:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,0.1,MRL,NA,2.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-20,09:20:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,0.1,MRL,NA,2.6,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-20,09:21:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,0.1,MRL,NA,2.7,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,12:31:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.1,MRL,NA,2.2,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,12:32:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.1,MRL,NA,2.1,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,12:33:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0.1,MRL,NA,2.3,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,13:31:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0.1,MRL,NA,2.3,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,13:32:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,0.1,MRL,NA,2.2,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,13:33:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,0.1,MRL,NA,2.2,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,14:31:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,0.1,MRL,NA,2.3,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,14:32:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,0.1,MRL,NA,2.3,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,14:33:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,0.1,MRL,NA,2.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,15:31:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,0.1,MRL,NA,2.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,15:32:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.1,MRL,NA,2.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,15:33:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.1,MRL,NA,2.6,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,16:31:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,0.1,MRL,NA,3.2,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,16:32:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.1,MRL,NA,2.9,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,16:33:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.1,MRL,NA,2.9,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,17:31:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,0.1,MRL,NA,3.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,17:32:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.1,MRL,NA,3.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-24,17:33:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0.1,MRL,NA,3,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-25,22:09:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,0.1,MRL,NA,6,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-25,22:10:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0.1,MRL,NA,6.1,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-25,22:11:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,0.1,MRL,NA,5.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-26,04:15:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.1,MRL,NA,1.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-26,04:16:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.1,MRL,NA,4.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2018-04-26,04:17:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0.1,MRL,NA,1.9,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455143,2020-08-31,11:00:00,PST,<,0.04,0.04,DLDQC,NA,0.01,0.01,DLDQC,NA,0.149,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.29,0.05,DLDQC,NA,1.6,0.1,MRL,NA,1.9,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
