Data Owner,Data Status,Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample,Description,Notes,Result Rejected
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0515B0158,05/18/2015 14:34,Chlorophyll a,479618,10.47,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0515B0175,05/19/2015 08:55,Chlorophyll a,479618,1.68,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0615B0187,06/02/2015 10:18,Chlorophyll a,479618,1.36,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0615B0188,06/03/2015 08:30,Chlorophyll a,479618,4.02,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0615B0184,06/03/2015 11:16,Chlorophyll a,479618,12.45,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0615B0196,06/15/2015 10:43,Chlorophyll a,479618,4.24,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0615B0205,06/16/2015 08:06,Chlorophyll a,479618,1.08,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0615B0206,06/17/2015 08:45,Chlorophyll a,479618,3.89,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0715B0221,06/30/2015 08:45,Chlorophyll a,479618,3.16,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0615B0217,06/30/2015 11:09,Chlorophyll a,479618,9.59,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0715B0220,07/01/2015 09:50,Chlorophyll a,479618,1.04,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0715B0229,07/14/2015 09:17,Chlorophyll a,479618,1.2,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0715B0230,07/15/2015 08:30,Chlorophyll a,479618,8.48,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0715B0226,07/15/2015 10:15,Chlorophyll a,479618,10.83,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0715B0235,07/21/2015 10:00,Chlorophyll a,479618,10.72,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0715B0239,07/28/2015 09:00,Chlorophyll a,479618,8.83,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0715B0240,07/28/2015 10:36,Chlorophyll a,479618,12.97,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0715B0238,07/29/2015 09:23,Chlorophyll a,479618,1.85,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0815B0251,08/03/2015 10:10,Chlorophyll a,479618,5.72,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0815B0250,08/03/2015 11:16,Chlorophyll a,479618,9.01,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0815B0406,08/05/2015 11:12,Chlorophyll a,479618,0.99,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0815B0379,08/13/2015 09:55,Chlorophyll a,479618,5.66,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0815B0378,08/13/2015 12:05,Chlorophyll a,479618,9.83,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0815B0440,08/17/2015 08:59,Chlorophyll a,479618,0.88,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0815B0419,08/18/2015 09:30,Chlorophyll a,479618,8.37,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0815B0418,08/18/2015 09:39,Chlorophyll a,479618,14.67,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0815B0453,08/27/2015 09:37,Chlorophyll a,479618,15.17,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0815B0452,08/27/2015 13:52,Chlorophyll a,479618,30.29,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0815B0492,08/31/2015 09:33,Chlorophyll a,479618,1,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0915B0485,09/01/2015 10:38,Chlorophyll a,479618,9.29,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0915B0484,09/01/2015 12:25,Chlorophyll a,479618,16.82,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0915B0505,09/10/2015 09:15,Chlorophyll a,479618,8.39,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0915B0506,09/10/2015 10:02,Chlorophyll a,479618,11.64,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0915B0528,09/14/2015 10:15,Chlorophyll a,479618,0.93,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0915B0520,09/15/2015 08:32,Chlorophyll a,479618,3.16,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0915B0521,09/15/2015 10:02,Chlorophyll a,479618,7.97,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0915B0545,09/21/2015 10:26,Chlorophyll a,479618,7.65,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0915B0544,09/21/2015 11:48,Chlorophyll a,479618,8.8,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0915B0585,09/28/2015 09:10,Chlorophyll a,479618,0.87,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1015B0578,10/01/2015 09:46,Chlorophyll a,479618,4.69,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1015B0577,10/01/2015 12:10,Chlorophyll a,479618,5.7,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1015B0599,10/08/2015 09:44,Chlorophyll a,479618,3.59,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1015B0598,10/08/2015 10:35,Chlorophyll a,479618,16.94,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1015B0621,10/12/2015 09:18,Chlorophyll a,479618,0.9,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1015B0613,10/13/2015 09:00,Chlorophyll a,479618,8.84,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1015B0614,10/13/2015 09:41,Chlorophyll a,479618,2.92,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1015B0635,10/19/2015 10:00,Chlorophyll a,479618,3.05,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1015B0634,10/19/2015 11:00,Chlorophyll a,479618,5.3,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1015B0650,10/27/2015 10:00,Chlorophyll a,479618,2.54,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1015B0649,10/27/2015 11:24,Chlorophyll a,479618,4.03,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1015B0657,10/28/2015 09:04,Chlorophyll a,479618,1.42,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1115B0663,11/09/2015 08:27,Chlorophyll a,479618,0.63,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1115B0664,11/12/2015 09:16,Chlorophyll a,479618,1.69,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1115B0669,11/18/2015 10:30,Chlorophyll a,479618,4.7,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1115B0672,11/23/2015 08:44,Chlorophyll a,479618,0.8,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1115B0674,11/23/2015 12:02,Chlorophyll a,479618,3.1,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1115B0673,11/24/2015 08:44,Chlorophyll a,479618,2.61,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1215B0694,12/09/2015 09:18,Chlorophyll a,479618,2.73,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1215B0695,12/09/2015 13:46,Chlorophyll a,479618,4.76,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1215B0693,12/10/2015 10:36,Chlorophyll a,479618,1.55,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1215B0699,12/21/2015 09:04,Chlorophyll a,479618,6.49,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1215B0702,12/22/2015 08:55,Chlorophyll a,479618,6.13,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1215B0703,12/23/2015 08:38,Chlorophyll a,479618,3.95,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0116B0002,01/12/2016 09:40,Chlorophyll a,479618,10.07,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0116B0003,01/12/2016 13:19,Chlorophyll a,479618,17.7,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0116B0001,01/13/2016 09:14,Chlorophyll a,479618,2.72,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0116B0010,01/19/2016 14:26,Chlorophyll a,479618,14.62,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0116B0014,01/27/2016 09:15,Chlorophyll a,479618,4.29,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0116B0015,01/27/2016 13:26,Chlorophyll a,479618,5.64,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0116B0013,01/28/2016 12:55,Chlorophyll a,479618,1.53,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0216B0070,02/08/2016 10:07,Chlorophyll a,479618,1.86,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0216B0071,02/09/2016 10:14,Chlorophyll a,479618,7.75,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0216B0072,02/09/2016 13:40,Chlorophyll a,479618,8.07,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0216B0076,02/18/2016 12:09,Chlorophyll a,479618,16.65,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0216B0086,02/22/2016 09:17,Chlorophyll a,479618,8.8,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0216B0085,02/23/2016 09:53,Chlorophyll a,479618,3.55,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0316B0092,03/07/2016 09:24,Chlorophyll a,479618,12.7,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Two filters,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0316B0093,03/07/2016 13:50,Chlorophyll a,479618,15.67,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0316B0091,03/08/2016 07:47,Chlorophyll a,479618,6.22,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0316B0109,03/17/2016 08:25,Chlorophyll a,479618,1.95,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0316B0110,03/18/2016 09:30,Chlorophyll a,479618,1.75,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0316B0111,03/18/2016 13:08,Chlorophyll a,479618,1.51,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0316B0106,03/22/2016 14:32,Chlorophyll a,479618,46.72,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0316B0122,03/24/2016 08:26,Chlorophyll a,479618,67.08,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0316B0121,03/25/2016 08:09,Chlorophyll a,479618,4.85,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0316B0127,03/30/2016 08:10,Chlorophyll a,479618,5.28,0.50,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0316B0129,03/30/2016 10:22,Chlorophyll a,479618,37.13,0.50,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0316B0123,03/30/2016 14:39,Chlorophyll a,479618,40.14,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0416B0131,04/06/2016 09:06,Chlorophyll a,479618,28.14,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0416B0134,04/07/2016 09:45,Chlorophyll a,479618,4.54,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0416B0135,04/08/2016 08:52,Chlorophyll a,479618,26.3,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0416B0142,04/18/2016 09:58,Chlorophyll a,479618,24.44,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0416B0140,04/18/2016 10:35,Chlorophyll a,479618,3.4,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0416B0141,04/19/2016 08:28,Chlorophyll a,479618,18.92,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0516B0282,05/04/2016 10:42,Chlorophyll a,479618,7.04,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0516B0272,05/04/2016 13:46,Chlorophyll a,479618,12.04,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0516B0281,05/05/2016 08:53,Chlorophyll a,479618,1.09,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0516B0295,05/19/2016 08:50,Chlorophyll a,479618,4.59,0.50,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
