source,station,latitude,longitude,date,datetime,chlorophyll,diss_ammonia,diss_nitrate_nitrite,diss_orthophos
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2000-03-21,2000-03-21 10:30:00,NA,NA,0.15,0.02
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2014-02-05,2014-02-05 13:45:00,NA,0.22,0.68,0.08
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2014-12-09,2014-12-09 11:00:00,NA,0.07,0.42,0.234
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2014-04-15,2014-04-15 13:00:00,NA,NA,NA,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-04-17,2014-04-17 16:30:00,NA,0.01,0.04,0.03
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2014-06-24,2014-06-24 12:00:00,NA,0.09,0.429,0.098
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-05-21,2014-05-21 09:15:00,NA,0.74,NA,0.08
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2014-03-13,2014-03-13 09:30:00,NA,0.2,0.581,0.087
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2001-03-20,2001-03-20 14:00:00,NA,NA,0.19,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2001-11-13,2001-11-13 12:00:00,NA,NA,0.1,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2001-02-27,2001-02-27 13:30:00,NA,NA,0.18,0.03
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2001-01-19,2001-01-19 10:50:00,NA,NA,0.19,0.03
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-07-19,2016-07-19 09:50:00,NA,0.09,0.159,0.059
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2014-12-18,2014-12-18 12:45:00,NA,0.13,0.745,0.103
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2016-10-13,2016-10-13 10:45:00,3.6,0.02,NA,0.08
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-02-07,2017-02-07 11:15:00,9.2,0.04,0.38,0.08
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-01-22,2014-01-22 11:40:00,NA,0.6,0.11,0.08
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-02-20,2014-02-20 11:00:00,NA,0.01,0.31,0.05
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2014-02-05,2014-02-05 15:00:00,NA,0.19,0.55,0.08
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2002-03-21,2002-03-21 12:30:00,NA,NA,0.14,0.01
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2002-11-13,2002-11-13 12:30:00,NA,NA,0.16,0.04
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2002-02-25,2002-02-25 13:00:00,NA,NA,0.19,0.01
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2002-01-24,2002-01-24 13:00:00,NA,0.01,0.33,0.02
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2014-08-21,2014-08-21 12:15:00,NA,0.02,NA,0.1
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2016-11-15,2016-11-15 14:00:00,5.6,NA,0.09,0.09
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2016-05-10,2016-05-10 10:30:00,38.2,0.14,0.288,0.047
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2003-01-21,2003-01-21 13:20:00,NA,NA,0.2,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-01-28,2014-01-28 12:00:00,NA,0.06,0.16,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-02-13,2014-02-13 11:30:00,NA,0.02,0.67,0.03
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2003-03-19,2003-03-19 12:30:00,NA,NA,0.11,0.02
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2014-11-12,2014-11-12 11:45:00,NA,0.03,0.127,0.079
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2014-04-14,2014-04-14 11:00:00,NA,NA,NA,NA
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2014-08-21,2014-08-21 11:15:00,NA,0.02,NA,0.105
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2014-06-24,2014-06-24 10:00:00,NA,0.13,0.42,0.095
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2003-11-20,2003-11-20 13:40:00,NA,NA,0.12,0.02
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2014-06-17,2014-06-17 12:15:00,NA,0.04,0.37,0.19
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2014-08-12,2014-08-12 11:00:00,NA,0.12,0.278,0.08
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2003-02-12,2003-02-12 12:30:00,NA,NA,0.2,0.02
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2014-05-14,2014-05-14 08:45:00,NA,0.04,0.55,0.194
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2014-11-13,2014-11-13 10:45:00,NA,0.1,0.513,0.1
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2004-11-16,2004-11-16 11:00:00,NA,NA,0.12,0.03
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2016-11-17,2016-11-17 11:25:00,1.9,0.01,0.04,0.1
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2017-11-17,2017-11-17 15:40:00,NA,0.13,0.39,0.067
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2014-11-18,2014-11-18 12:45:00,NA,0.03,0.169,0.09
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2004-03-17,2004-03-17 13:10:00,NA,NA,0.12,0.007
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2014-05-13,2014-05-13 09:30:00,NA,0.17,0.667,0.112
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2004-12-16,2004-12-16 10:30:00,NA,NA,0.23,0.03
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2004-01-14,2004-01-14 13:40:00,NA,NA,0.24,0.02
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2014-02-05,2014-02-05 15:15:00,NA,0.26,0.63,0.08
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2016-11-17,2016-11-17 11:45:00,1.5,0.01,0.04,0.1
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2016-07-26,2016-07-26 10:30:00,12.7,0.01,NA,0.17
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2004-02-24,2004-02-24 13:00:00,NA,NA,NA,0.02
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2014-06-17,2014-06-17 09:30:00,NA,0.17,0.467,0.092
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-03-14,2014-03-14 10:30:00,NA,NA,0.28,0.04
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2014-06-24,2014-06-24 17:30:00,NA,0.19,0.381,0.088
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-05-24,2016-05-24 10:00:00,3.7,0.2,0.206,0.073
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2016-11-14,2016-11-14 14:00:00,4.5,0.01,0.04,0.09
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2014-02-05,2014-02-05 13:15:00,NA,0.34,0.56,0.08
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-11-20,2014-11-20 12:15:00,NA,0.01,0.2,0.05
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2014-02-05,2014-02-05 13:00:00,NA,0.26,0.54,0.08
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2005-01-13,2005-01-13 11:30:00,NA,NA,0.29,0.03
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2005-11-22,2005-11-22 11:00:00,NA,NA,0.03,0.02
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2014-05-07,2014-05-07 08:58:00,NA,0.24,0.573,0.104
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2014-08-12,2014-08-12 09:15:00,NA,0.02,NA,0.107
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2005-03-15,2005-03-15 10:00:00,NA,NA,0.17,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2005-12-06,2005-12-06 11:20:00,NA,NA,0.32,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2005-02-23,2005-02-23 10:30:00,NA,NA,0.17,0.02
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2015-06-18,2015-06-18 12:00:00,NA,0.03,0.16,0.16
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-08-20,2015-08-20 11:15:00,NA,0.01,NA,0.02
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2015-12-08,2015-12-08 12:45:00,1.9,0.45,0.51,0.1
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2005-12-20,2005-12-20 11:20:00,NA,NA,0.31,0.04
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2005-02-10,2005-02-10 10:20:00,NA,NA,0.25,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2005-01-27,2005-01-27 11:00:00,NA,NA,0.3,0.04
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-02-19,2015-02-19 12:30:00,NA,0.01,0.27,0.04
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2015-04-09,2015-04-09 16:26:00,NA,0.22,0.405,0.111
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-02-20,2015-02-20 10:20:00,NA,0.01,0.25,0.04
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2006-02-22,2006-02-22 10:40:00,NA,NA,0.22,0.01
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2006-03-15,2006-03-15 11:00:00,NA,NA,0.16,0.01
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-12-15,2015-12-15 11:00:00,2.6,0.01,0.25,0.04
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2006-12-18,2006-12-18 12:00:00,NA,0.02,0.43,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2006-01-04,2006-01-04 10:50:00,NA,NA,0.17,0.01
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2006-12-27,2006-12-27 11:00:00,NA,NA,0.22,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2006-02-08,2006-02-08 12:30:00,NA,NA,0.12,0.01
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2015-04-07,2015-04-07 13:32:00,NA,0.21,0.532,0.106
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2015-04-07,2015-04-07 13:30:00,NA,0.19,0.553,0.109
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-04-09,2015-04-09 10:05:00,NA,0.29,0.422,0.104
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2015-09-10,2015-09-10 09:00:00,NA,0.06,0.357,0.101
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2006-11-20,2006-11-20 11:30:00,NA,NA,0.19,0.02
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-04-09,2015-04-09 14:10:00,NA,0.03,0.472,0.233
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2016-09-21,2016-09-21 10:15:00,5.2,0.01,NA,0.1
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2015-05-19,2015-05-19 09:16:00,NA,0.21,0.49,0.106
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2006-01-25,2006-01-25 10:20:00,NA,NA,0.22,0.01
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-01-14,2016-01-14 10:30:00,NA,0.01,0.56,0.04
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-08-30,2016-08-30 10:00:00,2.8,0.08,0.065,0.074
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-07-07,2015-07-07 11:30:00,NA,0.01,NA,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2007-02-06,2007-02-06 12:30:00,NA,NA,0.14,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2007-02-20,2007-02-20 12:50:00,NA,NA,0.19,0.03
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-11-05,2015-11-05 11:00:00,NA,0.29,0.5,0.1
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2015-03-17,2015-03-17 11:30:00,NA,0.21,0.558,0.104
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2007-12-04,2007-12-04 12:30:00,NA,0.02,0.13,0.03
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-09-17,2015-09-17 11:45:00,NA,0.01,NA,0.03
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-07-23,2015-07-23 12:45:00,NA,0.07,0.234,0.087
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2007-11-27,2007-11-27 13:00:00,NA,0.03,0.12,0.03
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2015-08-06,2015-08-06 10:15:00,NA,0.14,0.329,0.084
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-04-09,2015-04-09 11:25:00,NA,0.19,0.412,0.108
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-02-12,2015-02-12 12:00:00,NA,0.14,0.462,0.077
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2016-05-06,2016-05-06 12:00:00,35.9,0.1,0.262,0.041
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2016-08-11,2016-08-11 13:15:00,11,NA,NA,0.102
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2015-10-13,2015-10-13 09:30:00,NA,0.07,0.472,0.105
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2007-12-19,2007-12-19 10:40:00,NA,NA,0.18,0.03
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2007-01-23,2007-01-23 11:30:00,NA,NA,0.19,0.03
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-10-27,2015-10-27 10:30:00,NA,0.01,0.06,0.03
USGS CAWSC,USGS-11455420,38.14904444,-121.6889444,2015-09-14,2015-09-14 08:00:00,NA,0.07,0.371,0.107
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2015-11-12,2015-11-12 11:00:00,NA,0.25,0.58,0.1
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-05-14,2015-05-14 09:31:00,NA,0.12,0.411,0.117
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2008-02-06,2008-02-06 10:30:00,NA,0.01,0.26,0.03
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-04-26,2016-04-26 10:15:00,8.9,0.12,0.158,0.071
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2015-04-23,2015-04-23 11:30:00,NA,0.03,0.889,0.24
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-04-09,2015-04-09 10:15:00,NA,0.28,0.421,0.104
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2008-12-09,2008-12-09 12:10:00,NA,0.04,0.193,0.05
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2008-02-20,2008-02-20 09:40:00,NA,0.01,0.3,0.03
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2015-10-13,2015-10-13 11:15:00,NA,0.12,0.385,0.1
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-06-18,2015-06-18 09:47:00,NA,0.04,0.103,0.156
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2008-01-30,2008-01-30 10:50:00,NA,0.01,0.35,0.05
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2015-11-17,2015-11-17 10:45:00,NA,0.02,0.19,0.09
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2008-12-22,2008-12-22 11:50:00,NA,0.12,0.179,0.052
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2008-01-10,2008-01-10 10:50:00,NA,0.02,0.39,0.04
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2015-06-11,2015-06-11 11:32:00,NA,0.23,0.425,0.104
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2009-01-06,2009-01-06 11:50:00,NA,0.19,0.245,0.063
USGS CAWSC,USGS-11455420,38.14904444,-121.6889444,2015-09-10,2015-09-10 08:00:00,NA,0.1,0.347,0.103
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2009-02-05,2009-02-05 11:40:00,NA,0.55,0.131,0.096
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-08-30,2016-08-30 10:15:00,2.5,NA,NA,0.075
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2015-04-23,2015-04-23 11:31:00,NA,0.05,0.2,0.163
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-08-18,2015-08-18 09:45:00,NA,0.01,NA,0.119
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-04-09,2015-04-09 11:05:00,NA,0.23,0.417,0.106
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-08-09,2016-08-09 11:45:00,3,0.18,0.081,0.059
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-02-23,2016-02-23 11:00:00,2.6,NA,0.22,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-04-19,2016-04-19 12:00:00,3.2,NA,0.06,0.02
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-12-08,2016-12-08 11:00:00,1,0.23,0.33,0.08
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-01-15,2015-01-15 10:15:00,NA,0.02,0.41,0.04
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-11-05,2015-11-05 09:16:00,NA,0.02,0.07,0.12
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-06-23,2015-06-23 09:46:00,NA,0.13,0.412,0.102
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-08-23,2016-08-23 08:30:00,8.4,0.11,0.139,0.057
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2015-10-21,2015-10-21 08:55:00,NA,0.21,0.533,0.114
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-04-23,2015-04-23 09:32:00,NA,0.03,0.181,0.159
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2015-07-09,2015-07-09 09:30:00,NA,0.03,0.45,0.112
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2015-10-15,2015-10-15 09:45:00,NA,NA,0.099,0.115
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2015-05-19,2015-05-19 14:16:00,NA,0.12,0.591,0.107
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2016-10-20,2016-10-20 11:42:00,1.4,0.03,NA,0.101
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2016-02-11,2016-02-11 09:00:00,7,0.05,0.29,0.18
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2018-10-02,2018-10-02 11:15:00,0.7,0.17,0.181,0.071
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2015-06-11,2015-06-11 11:30:00,NA,0.23,0.433,0.105
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2010-03-04,2010-03-04 10:30:00,NA,NA,0.22,0.04
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-06-23,2015-06-23 09:47:00,NA,0.12,0.399,0.1
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-06-07,2017-06-07 10:30:00,2.6,0.04,0.11,0.055
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2010-12-28,2010-12-28 11:10:00,NA,NA,0.16,0.03
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2015-04-23,2015-04-23 11:32:00,NA,0.03,0.879,0.243
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2015-06-11,2015-06-11 11:31:00,NA,0.22,0.432,0.102
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2017-05-02,2017-05-02 14:25:00,8.1,NA,0.044,0.027
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-03-08,2017-03-08 18:15:00,14.1,NA,0.179,0.056
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-03-10,2015-03-10 11:00:00,NA,0.28,0.459,0.105
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2015-08-06,2015-08-06 08:45:00,NA,0.03,0.359,0.091
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2011-01-11,2011-01-11 10:45:00,NA,0.01,0.18,0.03
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2017-07-18,2017-07-18 09:45:00,5.8,0.14,0.231,0.057
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-02-15,2018-02-15 09:00:00,3.4,0.11,0.47,0.06
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2011-02-22,2011-02-22 13:55:00,NA,0.01,0.16,0.02
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-04-09,2015-04-09 10:45:00,NA,0.26,0.413,0.109
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-06-18,2015-06-18 09:45:00,NA,0.03,0.109,0.158
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2017-03-08,2017-03-08 12:30:00,38.7,NA,NA,0.036
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2017-03-15,2017-03-15 11:30:00,18.8,NA,NA,0.056
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-03-01,2017-03-01 12:00:00,1,0.01,0.095,0.036
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2011-02-10,2011-02-10 10:55:00,NA,0.01,0.12,0.02
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-01-17,2017-01-17 10:30:00,NA,0.01,0.144,0.02
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2015-06-18,2015-06-18 12:01:00,NA,0.04,0.16,0.156
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-04-11,2017-04-11 08:30:00,5.6,0.05,0.225,0.059
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2019-04-16,2019-04-16 08:15:00,2.5,0.05,0.12,0.038
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-09-03,2015-09-03 08:45:00,NA,0.14,0.318,0.099
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-10-01,2015-10-01 11:45:00,NA,0.03,0.052,0.148
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2011-12-08,2011-12-08 11:45:00,NA,0.01,0.07,0.02
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-07-31,2017-07-31 22:05:00,NA,0.01,NA,0.157
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2011-12-29,2011-12-29 11:35:00,NA,NA,0.1,0.02
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-04-06,2012-04-06 12:30:00,NA,0.04,0.684,0.124
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-05-21,2015-05-21 11:01:00,NA,0.5,0.146,0.079
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-06-16,2015-06-16 12:01:00,NA,0.02,NA,0.03
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-09-04,2012-09-04 10:00:00,NA,0.13,0.172,0.057
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-11-05,2015-11-05 09:15:00,NA,0.02,0.07,0.12
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-02-10,2015-02-10 12:45:00,NA,0.09,0.521,0.187
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2017-05-02,2017-05-02 11:45:00,3.9,0.03,0.072,0.026
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-06-22,2017-06-22 11:45:00,3.7,NA,0.049,0.019
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2015-06-11,2015-06-11 10:02:00,NA,0.07,0.566,0.105
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2015-02-10,2015-02-10 10:15:00,NA,0.09,0.748,0.163
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2012-12-19,2012-12-19 14:30:00,NA,NA,0.23,0.04
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-07-25,2012-07-25 10:00:00,NA,0.16,0.16,0.05
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-01,2017-08-01 00:28:00,NA,NA,NA,0.158
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-04-23,2015-04-23 09:31:00,NA,0.04,0.895,0.241
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-05-20,2015-05-20 11:32:00,NA,0.16,0.448,0.1
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-04-06,2012-04-06 10:30:00,NA,0.07,0.705,0.12
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-06-18,2015-06-18 09:46:00,NA,0.04,0.107,0.166
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2015-08-28,2015-08-28 11:15:00,14.2,NA,NA,NA
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2015-03-12,2015-03-12 11:00:00,NA,0.06,0.784,0.276
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-05-14,2012-05-14 10:30:00,NA,0.14,0.262,0.063
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-09-28,2017-09-28 10:30:00,2.1,NA,NA,0.021
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-01,2017-08-01 03:54:00,NA,NA,NA,0.152
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-07-25,2012-07-25 13:00:00,NA,0.12,0.17,0.05
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2015-09-10,2015-09-10 11:15:00,NA,0.09,0.235,0.109
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-04-06,2012-04-06 08:30:00,NA,0.09,0.55,0.095
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-01-17,2012-01-17 11:00:00,NA,0.3,0.316,0.071
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-02-25,2015-02-25 09:30:00,NA,0.01,0.24,0.04
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-05-20,2016-05-20 11:40:00,NA,0.17,0.137,0.076
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-06-12,2012-06-12 09:30:00,NA,0.14,0.308,0.078
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2016-05-06,2016-05-06 14:00:00,10.4,0.02,0.119,0.213
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2017-11-17,2017-11-17 16:30:00,NA,0.21,0.414,0.076
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2017-12-14,2017-12-14 09:15:00,1.1,0.26,0.29,0.06
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-06-19,2012-06-19 09:30:00,NA,0.14,0.255,0.065
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-04-06,2012-04-06 11:30:00,NA,0.05,0.771,0.125
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2012-07-25,2012-07-25 11:00:00,NA,0.1,0.17,0.05
